pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT5G47480-AT5G47490,3-4,3-4,+ALTA,0,142,0,74,0,145,1,40,2,33,2,65,ALTA,AT5G47480,AT5G47490,AT5G47480-AT5G474903-4+ALTA,361,0,138,5,one,0.036231884057971
AT4G04540-AT4G04570,5-6,5-6,+IR,0,2,0,2,0,3,16,404,9,327,25,660,IR,AT4G04540,AT4G04570,AT4G04540-AT4G045705-6+IR,7,0,1391,50,one,0.0359453630481668
AT3G49110-AT3G49120,3-4,3-4,+IR,0,3,0,0,0,1,21,415,15,376,10,505,IR,AT3G49110,AT3G49120,AT3G49110-AT3G491203-4+IR,4,0,1296,46,one,0.0354938271604938
AT5G55300-AT5G55310,2-3,2-3,+IR,11,150,4,193,7,279,0,130,0,111,0,182,IR,AT5G55300,AT5G55310,AT5G55300-AT5G553102-3+IR,622,22,423,0,one,0.0353697749196141
AT4G23420-AT4G23430,9-10,7-8,+IR,0,6,0,16,0,8,14,277,5,225,13,404,IR,AT4G23420,AT4G23430,AT4G23420-AT4G234309-10+IR,30,0,906,32,one,0.0353200883002208
AT1G11340-AT1G11410,5-6,4-5,+IR,0,11,0,13,0,26,12,210,2,199,12,337,IR,AT1G11340,AT1G11410,AT1G11340-AT1G114105-6+IR,50,0,746,26,one,0.0348525469168901
AT5G48630-AT5G48640,4-5,5-6,-ALTD,0,197,0,105,0,229,2,146,7,125,8,222,ALTD,AT5G48630,AT5G48640,AT5G48630-AT5G486404-5-ALTD,531,0,493,17,one,0.0344827586206897
AT5G12950-AT5G12960,4-5,4-5,+IR,15,323,16,477,16,569,0,24,0,34,0,45,IR,AT5G12950,AT5G12960,AT5G12950-AT5G129604-5+IR,1369,47,103,0,one,0.0343316289262235
AT2G29190-AT2G29200,9-10,9-10,+IR,6,176,1,139,13,268,0,85,0,36,0,94,IR,AT2G29190,AT2G29200,AT2G29190-AT2G292009-10+IR,583,20,215,0,one,0.0343053173241852
AT3G55000-AT3G55005,2-3,2-3,-ALTA,0,191,0,185,0,302,5,75,3,108,4,167,ALTA,AT3G55000,AT3G55005,AT3G55000-AT3G550052-3-ALTA,678,0,350,12,one,0.0342857142857143
AT1G59950-AT1G59960,1-2,1-2,+IR,0,5,0,1,0,0,2,76,1,60,4,70,IR,AT1G59950,AT1G59960,AT1G59950-AT1G599601-2+IR,6,0,206,7,one,0.0339805825242718
AT2G17320-AT2G17340,8-9,8-9,+IR,6,119,1,127,8,196,0,591,0,544,0,979,IR,AT2G17320,AT2G17340,AT2G17320-AT2G173408-9+IR,442,15,2114,0,one,0.0339366515837104
AT5G28850-AT5G28900,10-11,10-11,+IR,10,95,1,101,1,158,0,141,0,138,0,216,IR,AT5G28850,AT5G28900,AT5G28850-AT5G2890010-11+IR,354,12,495,0,one,0.0338983050847458
AT2G32160-AT2G32170,1-2,1-2,+IR,11,313,12,299,14,483,0,179,0,228,0,389,IR,AT2G32160,AT2G32170,AT2G32160-AT2G321701-2+IR,1095,37,796,0,one,0.0337899543378995
AT3G51640-AT3G51650,2-3,2-3,+IR,2,74,5,91,4,161,0,86,0,41,0,98,IR,AT3G51640,AT3G51650,AT3G51640-AT3G516502-3+IR,326,11,225,0,one,0.0337423312883436
AT4G04750-AT4G04760,5-6,4-5,+IR,7,161,6,112,6,300,0,6,0,6,0,5,IR,AT4G04750,AT4G04760,AT4G04750-AT4G047605-6+IR,573,19,17,0,one,0.0331588132635253
AT1G47550-AT1G47560,10-11,10-11,+IR,0,248,0,269,0,331,1,30,2,44,1,47,IR,AT1G47550,AT1G47560,AT1G47550-AT1G4756010-11+IR,848,0,121,4,one,0.0330578512396694
AT1G22360-AT1G22370,1-2,1-2,-ALTA,0,269,0,286,0,494,3,101,6,170,4,128,ALTA,AT1G22360,AT1G22370,AT1G22360-AT1G223701-2-ALTA,1049,0,399,13,one,0.0325814536340852
AT5G41360-AT5G41370,16-17,16-17,+IR,0,46,0,62,0,95,10,194,5,248,11,359,IR,AT5G41360,AT5G41370,AT5G41360-AT5G4137016-17+IR,203,0,801,26,one,0.0324594257178527
AT2G27960-AT2G27970,1-2,2-3,+ALTA;-ALTD,15,741,37,831,44,1395,0,159,0,97,0,267,ALTP,AT2G27960,AT2G27970,AT2G27960-AT2G279701-2+ALTA;-ALTD,2967,96,523,0,one,0.032355915065723
AT5G47480-AT5G47490,11-12,12-13,+IR,6,222,3,188,16,363,0,98,0,75,0,158,IR,AT5G47480,AT5G47490,AT5G47480-AT5G4749011-12+IR,773,25,331,0,one,0.0323415265200517
AT5G18362-AT5G18400,2-3,5-6,+IR,0,13,0,18,0,15,8,179,3,178,11,326,IR,AT5G18362,AT5G18400,AT5G18362-AT5G184002-3+IR,46,0,683,22,one,0.0322108345534407
AT5G21100-AT5G21105,2-3,2-3,+IR,20,361,3,270,15,555,0,164,0,116,0,296,IR,AT5G21100,AT5G21105,AT5G21100-AT5G211052-3+IR,1186,38,576,0,one,0.0320404721753794
AT5G41360-AT5G41370,12-13,12-13,+IR,0,37,0,42,0,73,2,109,2,115,9,187,IR,AT5G41360,AT5G41370,AT5G41360-AT5G4137012-13+IR,152,0,411,13,one,0.0316301703163017
AT1G76520-AT1G76530,5-6,5-6,+IR,3,285,10,235,13,308,0,18,0,4,0,16,IR,AT1G76520,AT1G76530,AT1G76520-AT1G765305-6+IR,828,26,38,0,one,0.0314009661835749
AT2G32530-AT2G32540,3-4,3-4,+IR,6,155,1,97,6,164,0,157,0,181,0,342,IR,AT2G32530,AT2G32540,AT2G32530-AT2G325403-4+IR,416,13,680,0,one,0.03125
AT3G62740-AT3G62750,6-7,6-7,+IR,0,5,0,2,0,5,27,1075,39,1053,58,1848,IR,AT3G62740,AT3G62750,AT3G62740-AT3G627506-7+IR,12,0,3976,124,one,0.0311871227364185
AT3G22310-AT3G22330,1-2,1-2,+IR,0,128,0,95,0,303,10,237,6,142,10,475,IR,AT3G22310,AT3G22330,AT3G22310-AT3G223301-2+IR,526,0,854,26,one,0.0304449648711944
AT1G56130-AT1G56140,18-19,18-19,-ALTA,0,6,0,17,0,9,3,44,1,46,1,75,ALTA,AT1G56130,AT1G56140,AT1G56130-AT1G5614018-19-ALTA,32,0,165,5,one,0.0303030303030303
AT2G32160-AT2G32170,9-10,10-11,+IR,3,245,13,181,5,273,0,110,0,105,0,152,IR,AT2G32160,AT2G32170,AT2G32160-AT2G321709-10+IR,699,21,367,0,one,0.0300429184549356
AT1G53430-AT1G53440,1-2,1-2,+IR,1,135,5,161,11,277,0,38,0,46,0,67,IR,AT1G53430,AT1G53440,AT1G53430-AT1G534401-2+IR,573,17,151,0,one,0.0296684118673647
AT3G47890-AT3G47910,2-3,2-3,+IR,0,44,0,39,0,56,3,181,5,84,6,212,IR,AT3G47890,AT3G47910,AT3G47890-AT3G479102-3+IR,139,0,477,14,one,0.0293501048218029
AT4G28860-AT4G28880,4-5,4-5,+IR,10,260,7,258,9,368,0,276,0,386,0,443,IR,AT4G28860,AT4G28880,AT4G28860-AT4G288804-5+IR,886,26,1105,0,one,0.0293453724604966
AT5G07940-AT5G07980,4-5,3-4,+IR,3,89,3,75,4,177,0,90,0,58,0,112,IR,AT5G07940,AT5G07980,AT5G07940-AT5G079804-5+IR,341,10,260,0,one,0.0293255131964809
AT3G48080-AT3G48090,2-3,2-3,+IR,0,14,0,5,0,16,7,202,5,202,9,323,IR,AT3G48080,AT3G48090,AT3G48080-AT3G480902-3+IR,35,0,727,21,one,0.0288858321870702
AT4G10570-AT4G10590,8-9,8-9,+IR,3,44,2,63,1,101,0,66,0,87,0,80,IR,AT4G10570,AT4G10590,AT4G10570-AT4G105908-9+IR,208,6,233,0,one,0.0288461538461538
AT1G67650-AT1G67680,3-4,3-4,+IR,0,12,0,9,0,12,2,232,8,114,8,282,IR,AT1G67650,AT1G67680,AT1G67650-AT1G676803-4+IR,33,0,628,18,one,0.0286624203821656
AT5G41360-AT5G41370,10-11,10-11,+IR,0,40,0,36,0,82,6,129,3,116,3,179,IR,AT5G41360,AT5G41370,AT5G41360-AT5G4137010-11+IR,158,0,424,12,one,0.0283018867924528
AT2G32870-AT2G32880,5-6,5-6,-ALTA,33,1190,20,890,39,1172,0,1134,0,900,0,1583,ALTA,AT2G32870,AT2G32880,AT2G32870-AT2G328805-6-ALTA,3252,92,3617,0,one,0.028290282902829
AT2G14720-AT2G14740,10-11,10-11,+IR,0,556,0,553,0,841,2,240,11,243,12,405,IR,AT2G14720,AT2G14740,AT2G14720-AT2G1474010-11+IR,1950,0,888,25,one,0.0281531531531532
AT5G41120-AT5G41130,12-13,12-13,+IR,0,26,0,32,0,41,2,27,1,60,1,56,IR,AT5G41120,AT5G41130,AT5G41120-AT5G4113012-13+IR,99,0,143,4,one,0.027972027972028
AT2G17320-AT2G17340,3-4,3-4,+IR,0,184,0,153,0,283,12,568,16,524,27,887,IR,AT2G17320,AT2G17340,AT2G17320-AT2G173403-4+IR,620,0,1979,55,one,0.0277918140474987
AT1G36160-AT1G36180,17-18,17-18,+IR,9,196,7,224,6,373,0,13,0,10,0,18,IR,AT1G36160,AT1G36180,AT1G36160-AT1G3618017-18+IR,793,22,41,0,one,0.0277427490542245
AT4G14713-AT4G14720,3-4,3-4,-ALTA,0,29,0,27,0,46,4,58,1,63,1,98,ALTA,AT4G14713,AT4G14720,AT4G14713-AT4G147203-4-ALTA,102,0,219,6,one,0.0273972602739726
AT1G14240-AT1G14250,8-9,8-9,+IR,0,0,0,3,0,6,11,546,11,673,53,1529,IR,AT1G14240,AT1G14250,AT1G14240-AT1G142508-9+IR,9,0,2748,75,one,0.027292576419214
AT2G45560-AT2G45570,1-2,1-2,+IR,16,432,7,384,19,733,0,1,0,7,0,0,IR,AT2G45560,AT2G45570,AT2G45560-AT2G455701-2+IR,1549,42,8,0,one,0.0271142672692059
AT5G27350-AT5G27360,16-17,16-17,+IR,9,734,25,752,29,854,0,116,0,133,0,271,IR,AT5G27350,AT5G27360,AT5G27350-AT5G2736016-17+IR,2340,63,520,0,one,0.0269230769230769
AT1G34180-AT1G34190,4-5,3-4,+IR,0,1,0,1,0,1,6,245,8,251,11,445,IR,AT1G34180,AT1G34190,AT1G34180-AT1G341904-5+IR,3,0,941,25,one,0.026567481402763
AT1G30410-AT1G30420,20-21,18-19,+IR,2,67,2,69,3,131,0,41,0,29,0,41,IR,AT1G30410,AT1G30420,AT1G30410-AT1G3042020-21+IR,267,7,111,0,one,0.0262172284644195
AT1G30410-AT1G30420,24-25,22-23,-ALTD,3,65,2,69,1,95,0,39,0,27,0,43,ALTD,AT1G30410,AT1G30420,AT1G30410-AT1G3042024-25-ALTD,229,6,109,0,one,0.0262008733624454
AT3G47890-AT3G47910,7-8,7-8,+IR,4,149,3,118,7,273,0,225,0,126,0,344,IR,AT3G47890,AT3G47910,AT3G47890-AT3G479107-8+IR,540,14,695,0,one,0.0259259259259259
AT2G46440-AT2G46450,2-3,2-3,-ALTA,2,171,2,76,8,216,0,251,0,111,0,263,ALTA,AT2G46440,AT2G46450,AT2G46440-AT2G464502-3-ALTA,463,12,625,0,one,0.0259179265658747
AT4G08480-AT4G08500,5-6,5-6,+IR,0,75,0,75,0,107,2,98,5,108,2,148,IR,AT4G08480,AT4G08500,AT4G08480-AT4G085005-6+IR,257,0,354,9,one,0.0254237288135593
AT4G10570-AT4G10590,10-11,10-11,+IR,1,86,2,48,3,105,0,79,0,50,0,96,IR,AT4G10570,AT4G10590,AT4G10570-AT4G1059010-11+IR,239,6,225,0,one,0.0251046025104603
AT2G14720-AT2G14740,8-9,8-9,+IR,0,545,0,556,0,915,4,257,6,237,12,396,IR,AT2G14720,AT2G14740,AT2G14720-AT2G147408-9+IR,2016,0,890,22,one,0.0247191011235955
AT1G07470-AT1G07480,6-7,6-7,+ALTD,5,133,2,150,5,207,0,200,0,200,0,273,ALTD,AT1G07470,AT1G07480,AT1G07470-AT1G074806-7+ALTD,490,12,673,0,one,0.0244897959183673
AT5G22770-AT5G22780,6-7,6-7,+ALTA;-ALTD,4,167,4,119,5,248,0,117,0,99,0,183,ALTP,AT5G22770,AT5G22780,AT5G22770-AT5G227806-7+ALTA;-ALTD,534,13,399,0,one,0.0243445692883895
AT1G08890-AT1G08900,7-8,7-8,-ALTA,0,36,0,57,0,64,6,169,7,291,6,325,ALTA,AT1G08890,AT1G08900,AT1G08890-AT1G089007-8-ALTA,157,0,785,19,one,0.024203821656051
AT1G35170-AT1G35180,1-2,1-2,+IR,0,8,0,12,0,21,2,100,3,101,4,172,IR,AT1G35170,AT1G35180,AT1G35170-AT1G351801-2+IR,41,0,373,9,one,0.0241286863270777
AT5G22770-AT5G22780,10-11,10-11,+IR,3,179,6,168,6,277,0,206,0,186,0,326,IR,AT5G22770,AT5G22780,AT5G22770-AT5G2278010-11+IR,624,15,718,0,one,0.0240384615384615
AT4G37520-AT4G37530,1-2,1-2,-ALTA,1,77,1,65,3,66,0,15,0,19,0,38,ALTA,AT4G37520,AT4G37530,AT4G37520-AT4G375301-2-ALTA,208,5,72,0,one,0.0240384615384615
AT1G02300-AT1G02305,6-7,7-8,+IR,3,160,5,227,10,364,0,571,0,629,0,915,IR,AT1G02300,AT1G02305,AT1G02300-AT1G023056-7+IR,751,18,2115,0,one,0.0239680426098535
AT1G74000-AT1G74020,1-2,1-2,+IR,0,2,0,7,0,5,1,56,2,52,2,101,IR,AT1G74000,AT1G74020,AT1G74000-AT1G740201-2+IR,14,0,209,5,one,0.0239234449760766
AT4G14230-AT4G14240,2-3,2-3,+IR,0,205,0,174,0,305,4,191,4,183,9,337,IR,AT4G14230,AT4G14240,AT4G14230-AT4G142402-3+IR,684,0,711,17,one,0.0239099859353024
AT1G10360-AT1G10370,1-2,1-2,-ALTA,40,1341,23,1036,44,2141,0,1488,0,946,0,2356,ALTA,AT1G10360,AT1G10370,AT1G10360-AT1G103701-2-ALTA,4518,107,4790,0,one,0.0236830455953962
AT1G09480-AT1G09490,4-5,3-4,+IR,0,7,0,4,0,6,2,330,12,347,12,421,IR,AT1G09480,AT1G09490,AT1G09480-AT1G094904-5+IR,17,0,1098,26,one,0.0236794171220401
AT2G17320-AT2G17340,10-11,10-11,+IR,1,87,2,94,6,204,0,388,0,371,0,658,IR,AT2G17320,AT2G17340,AT2G17320-AT2G1734010-11+IR,385,9,1417,0,one,0.0233766233766234
AT1G02300-AT1G02305,7-8,8-9,+IR,9,261,5,276,8,406,0,772,0,912,0,1249,IR,AT1G02300,AT1G02305,AT1G02300-AT1G023057-8+IR,943,22,2933,0,one,0.0233297985153765
AT1G56130-AT1G56140,22-23,22-23,+IR,0,5,0,0,0,6,1,56,2,46,1,70,IR,AT1G56130,AT1G56140,AT1G56130-AT1G5614022-23+IR,11,0,172,4,one,0.0232558139534884
AT4G04695-AT4G04700,5-6,5-6,+IR,2,54,1,33,1,85,0,24,0,31,0,67,IR,AT4G04695,AT4G04700,AT4G04695-AT4G047005-6+IR,172,4,122,0,one,0.0232558139534884
AT2G37450-AT2G37460,2-3,3-4,-ALTD,13,359,3,278,12,568,0,330,0,211,0,368,ALTD,AT2G37450,AT2G37460,AT2G37450-AT2G374602-3-ALTD,1205,28,909,0,one,0.0232365145228216
AT2G14720-AT2G14740,2-3,2-3,+IR,0,374,0,530,0,709,3,217,6,224,10,377,IR,AT2G14720,AT2G14740,AT2G14720-AT2G147402-3+IR,1613,0,818,19,one,0.0232273838630807
AT4G23270-AT4G23280,5-6,5-6,+IR,9,231,6,287,4,304,0,0,0,1,0,2,IR,AT4G23270,AT4G23280,AT4G23270-AT4G232805-6+IR,822,19,3,0,one,0.0231143552311436
AT2G30730-AT2G30740,1-2,3-4,+IR,0,0,0,1,0,2,4,153,3,163,7,293,IR,AT2G30730,AT2G30740,AT2G30730-AT2G307401-2+IR,3,0,609,14,one,0.0229885057471264
AT4G29260-AT4G29270,1-2,1-2,+IR,6,373,10,380,17,686,0,4,0,4,0,16,IR,AT4G29260,AT4G29270,AT4G29260-AT4G292701-2+IR,1439,33,24,0,one,0.0229325920778318
AT1G29390-AT1G29395,3-4,3-4,+IR,0,638,0,864,0,1149,9,221,18,855,10,544,IR,AT1G29390,AT1G29395,AT1G29390-AT1G293953-4+IR,2651,0,1620,37,one,0.0228395061728395
AT3G05880-AT3G05890,1-2,1-2,+IR,30,403,17,997,19,1496,0,19,0,63,0,59,IR,AT3G05880,AT3G05890,AT3G05880-AT3G058901-2+IR,2896,66,141,0,one,0.0227900552486188
AT2G32870-AT2G32880,5-6,5-6,+ALTD,0,1223,0,910,0,1211,11,1123,21,879,47,1536,ALTD,AT2G32870,AT2G32880,AT2G32870-AT2G328805-6+ALTD,3344,0,3538,79,one,0.0223289994347089
AT1G08890-AT1G08900,1-2,1-2,-ALTA,0,19,0,53,0,62,2,269,10,257,10,480,ALTA,AT1G08890,AT1G08900,AT1G08890-AT1G089001-2-ALTA,134,0,1006,22,one,0.0218687872763419
AT4G11830-AT4G11840,4-5,3-4,+IR,5,230,5,235,9,408,0,70,0,49,0,105,IR,AT4G11830,AT4G11840,AT4G11830-AT4G118404-5+IR,873,19,224,0,one,0.0217640320733104
AT1G65790-AT1G65800,6-7,6-7,+IR,0,46,0,34,0,58,10,541,2,559,29,796,IR,AT1G65790,AT1G65800,AT1G65790-AT1G658006-7+IR,138,0,1896,41,one,0.0216244725738397
AT3G57010-AT3G57020,2-3,2-3,+IR,0,9,0,4,0,9,15,555,5,438,21,929,IR,AT3G57010,AT3G57020,AT3G57010-AT3G570202-3+IR,22,0,1922,41,one,0.0213319458896982
AT4G12770-AT4G12780,2-3,2-3,-ALTA,0,154,0,148,0,284,9,171,5,190,2,398,ALTA,AT4G12770,AT4G12780,AT4G12770-AT4G127802-3-ALTA,586,0,759,16,one,0.0210803689064559
AT3G28070-AT3G28080,2-3,2-3,-ALTA,0,321,0,221,0,436,8,384,9,301,7,469,ALTA,AT3G28070,AT3G28080,AT3G28070-AT3G280802-3-ALTA,978,0,1154,24,one,0.0207972270363951
AT1G23900-AT1G23940,3-4,5-6,+IR,2,95,1,85,4,158,0,3,0,6,0,22,IR,AT1G23900,AT1G23940,AT1G23900-AT1G239403-4+IR,338,7,31,0,one,0.0207100591715976
AT2G46440-AT2G46450,3-4,3-4,-ALTD,0,87,0,64,0,85,3,274,3,122,8,283,ALTD,AT2G46440,AT2G46450,AT2G46440-AT2G464503-4-ALTD,236,0,679,14,one,0.0206185567010309
AT1G70670-AT1G70680,5-6,5-6,+IR,6,181,3,183,5,330,0,0,0,3,0,2,IR,AT1G70670,AT1G70680,AT1G70670-AT1G706805-6+IR,694,14,5,0,one,0.0201729106628242
AT3G08720-AT3G08730,5-6,5-6,+IR,0,28,0,58,0,55,17,779,3,423,26,1095,IR,AT3G08720,AT3G08730,AT3G08720-AT3G087305-6+IR,141,0,2297,46,one,0.0200261210274271
AT5G22770-AT5G22780,11-12,11-12,+IR,3,195,3,143,6,262,0,239,0,171,0,338,IR,AT5G22770,AT5G22780,AT5G22770-AT5G2278011-12+IR,600,12,748,0,one,0.02
AT5G05040-AT5G05060,1-2,1-2,+IR,0,1,0,1,0,2,2,204,2,175,11,381,IR,AT5G05040,AT5G05060,AT5G05040-AT5G050601-2+IR,4,0,760,15,one,0.0197368421052632
AT1G53430-AT1G53440,5-6,5-6,+IR,2,106,3,129,3,179,0,52,0,71,0,108,IR,AT1G53430,AT1G53440,AT1G53430-AT1G534405-6+IR,414,8,231,0,one,0.0193236714975845
AT2G20120-AT2G20130,6-7,6-7,+IR,0,307,0,367,0,593,2,150,4,138,4,230,IR,AT2G20120,AT2G20130,AT2G20120-AT2G201306-7+IR,1267,0,518,10,one,0.0193050193050193
AT1G24265-AT1G24267,12-13,10-11,+IR,0,34,0,16,0,34,4,241,2,168,8,317,IR,AT1G24265,AT1G24267,AT1G24265-AT1G2426712-13+IR,84,0,726,14,one,0.0192837465564738
AT4G27820-AT4G27830,3-4,3-4,+IR,7,275,2,177,8,430,0,249,0,190,0,334,IR,AT4G27820,AT4G27830,AT4G27820-AT4G278303-4+IR,882,17,773,0,one,0.0192743764172336
AT4G14230-AT4G14240,4-5,7-8,+IR,9,319,4,279,8,492,0,275,0,154,0,367,IR,AT4G14230,AT4G14240,AT4G14230-AT4G142404-5+IR,1090,21,796,0,one,0.0192660550458716
AT1G07470-AT1G07480,9-10,9-10,-ALTA,0,132,0,204,0,308,6,190,3,219,6,374,ALTA,AT1G07470,AT1G07480,AT1G07470-AT1G074809-10-ALTA,644,0,783,15,one,0.0191570881226054
AT1G27330-AT1G27350,2-3,2-3,-ALTD,17,476,8,510,11,906,0,391,0,378,0,765,ALTD,AT1G27330,AT1G27350,AT1G27330-AT1G273502-3-ALTD,1892,36,1534,0,one,0.0190274841437632
AT2G17320-AT2G17340,9-10,9-10,+IR,1,76,1,110,5,184,0,521,0,517,0,940,IR,AT2G17320,AT2G17340,AT2G17320-AT2G173409-10+IR,370,7,1978,0,one,0.0189189189189189
AT1G53430-AT1G53440,7-8,7-8,+IR,0,110,0,151,0,181,2,77,1,75,2,114,IR,AT1G53430,AT1G53440,AT1G53430-AT1G534407-8+IR,442,0,266,5,one,0.018796992481203
AT3G55000-AT3G55005,1-2,1-2,+IR,0,149,0,188,0,373,3,125,4,172,4,293,IR,AT3G55000,AT3G55005,AT3G55000-AT3G550051-2+IR,710,0,590,11,one,0.0186440677966102
AT1G07470-AT1G07480,8-9,8-9,+ALTD,0,179,0,166,0,301,4,211,5,240,5,301,ALTD,AT1G07470,AT1G07480,AT1G07470-AT1G074808-9+ALTD,646,0,752,14,one,0.0186170212765957
AT1G63470-AT1G63480,4-5,4-5,+IR,1,87,2,96,4,196,0,20,0,32,0,70,IR,AT1G63470,AT1G63480,AT1G63470-AT1G634804-5+IR,379,7,122,0,one,0.0184696569920844
AT5G61060-AT5G61070,1-2,1-2,+ALTD,1,111,2,126,5,198,0,0,0,2,0,10,ALTD,AT5G61060,AT5G61070,AT5G61060-AT5G610701-2+ALTD,435,8,12,0,one,0.0183908045977011
AT2G13790-AT2G13800,8-9,8-9,+IR,5,273,4,226,6,327,0,71,0,61,0,62,IR,AT2G13790,AT2G13800,AT2G13790-AT2G138008-9+IR,826,15,194,0,one,0.0181598062953995
AT4G30910-AT4G30920,8-9,8-9,+IR,0,162,0,145,0,227,28,973,21,1055,21,1904,IR,AT4G30910,AT4G30920,AT4G30910-AT4G309208-9+IR,534,0,3932,70,one,0.0178026449643947
AT3G61990-AT3G62000,8-9,8-9,+IR,0,41,0,24,0,34,2,105,2,96,3,194,IR,AT3G61990,AT3G62000,AT3G61990-AT3G620008-9+IR,99,0,395,7,one,0.0177215189873418
AT4G08480-AT4G08500,8-9,8-9,+ALTA,0,29,0,38,0,74,2,69,1,101,3,170,ALTA,AT4G08480,AT4G08500,AT4G08480-AT4G085008-9+ALTA,141,0,340,6,one,0.0176470588235294
AT2G17320-AT2G17340,11-12,11-12,-ALTD,1,68,3,91,2,183,0,433,0,375,0,684,ALTD,AT2G17320,AT2G17340,AT2G17320-AT2G1734011-12-ALTD,342,6,1492,0,one,0.0175438596491228
AT1G47550-AT1G47560,21-22,21-22,+IR,4,263,6,261,7,447,0,4,0,11,0,14,IR,AT1G47550,AT1G47560,AT1G47550-AT1G4756021-22+IR,971,17,29,0,one,0.0175077239958805
AT2G14720-AT2G14740,6-7,6-7,+IR,0,369,0,384,0,564,3,216,4,248,9,453,IR,AT2G14720,AT2G14740,AT2G14720-AT2G147406-7+IR,1317,0,917,16,one,0.0174482006543075
AT3G57460-AT3G57470,7-8,17-18,+ALTD,0,6,0,4,0,20,1,143,2,126,6,249,ALTD,AT3G57460,AT3G57470,AT3G57460-AT3G574707-8+ALTD,30,0,518,9,one,0.0173745173745174
AT1G56130-AT1G56140,11-12,11-12,+ALTA,0,4,0,5,0,8,1,60,1,54,1,59,ALTA,AT1G56130,AT1G56140,AT1G56130-AT1G5614011-12+ALTA,17,0,173,3,one,0.0173410404624277
AT1G08890-AT1G08900,2-3,2-3,-ALTA,0,31,0,53,0,59,8,204,4,315,4,420,ALTA,AT1G08890,AT1G08900,AT1G08890-AT1G089002-3-ALTA,143,0,939,16,one,0.0170394036208733
AT3G55000-AT3G55005,4-5,4-5,-ALTA,0,195,0,156,0,298,3,124,1,132,4,218,ALTA,AT3G55000,AT3G55005,AT3G55000-AT3G550054-5-ALTA,649,0,474,8,one,0.0168776371308017
AT3G22310-AT3G22330,6-7,6-7,+IR,0,116,0,81,0,285,12,339,2,181,4,554,IR,AT3G22310,AT3G22330,AT3G22310-AT3G223306-7+IR,482,0,1074,18,one,0.0167597765363128
AT5G18630-AT5G18640,8-9,8-9,-ALTD,2,496,12,606,17,751,0,90,0,154,0,196,ALTD,AT5G18630,AT5G18640,AT5G18630-AT5G186408-9-ALTD,1853,31,440,0,one,0.0167296276308689
AT1G28570-AT1G28580,4-5,4-5,-ALTA,0,112,0,80,0,155,5,278,7,231,3,397,ALTA,AT1G28570,AT1G28580,AT1G28570-AT1G285804-5-ALTA,347,0,906,15,one,0.0165562913907285
AT5G24155-AT5G24160,1-2,1-2,+IR,0,204,0,217,0,421,2,178,4,231,6,316,IR,AT5G24155,AT5G24160,AT5G24155-AT5G241601-2+IR,842,0,725,12,one,0.016551724137931
AT3G58560-AT3G58580,1-2,1-2,+IR,0,237,0,178,0,394,2,110,1,87,3,168,IR,AT3G58560,AT3G58580,AT3G58560-AT3G585801-2+IR,809,0,365,6,one,0.0164383561643836
AT1G30410-AT1G30420,26-27,24-25,+ALTD,2,82,3,91,1,193,0,27,0,33,0,66,ALTD,AT1G30410,AT1G30420,AT1G30410-AT1G3042026-27+ALTD,366,6,126,0,one,0.0163934426229508
AT1G53750-AT1G53780,4-5,9-10,+ALTA,0,795,0,765,0,1311,4,255,5,198,5,405,ALTA,AT1G53750,AT1G53780,AT1G53750-AT1G537804-5+ALTA,2871,0,858,14,one,0.0163170163170163
AT1G24265-AT1G24267,14-15,12-13,+IR,0,19,0,15,0,39,3,279,2,228,11,477,IR,AT1G24265,AT1G24267,AT1G24265-AT1G2426714-15+IR,73,0,984,16,one,0.016260162601626
AT1G23900-AT1G23940,5-6,7-8,+IR,1,161,1,139,6,194,0,11,0,9,0,27,IR,AT1G23900,AT1G23940,AT1G23900-AT1G239405-6+IR,494,8,47,0,one,0.0161943319838057
AT4G31480-AT4G31490,1-2,1-2,+ALTA,9,512,12,568,15,1163,0,345,0,286,0,664,ALTA,AT4G31480,AT4G31490,AT4G31480-AT4G314901-2+ALTA,2243,36,1295,0,one,0.0160499331252786
AT3G13290-AT3G13300,8-9,8-9,+IR,0,78,0,73,0,131,4,200,2,153,4,283,IR,AT3G13290,AT3G13300,AT3G13290-AT3G133008-9+IR,282,0,636,10,one,0.0157232704402516
AT4G23420-AT4G23430,4-5,2-3,+IR,0,7,0,8,0,10,4,284,5,286,8,514,IR,AT4G23420,AT4G23430,AT4G23420-AT4G234304-5+IR,25,0,1084,17,one,0.0156826568265683
AT5G22770-AT5G22780,14-15,14-15,+ALTA,3,243,4,177,5,347,0,208,0,225,0,426,ALTA,AT5G22770,AT5G22780,AT5G22770-AT5G2278014-15+ALTA,767,12,859,0,one,0.015645371577575
AT2G46280-AT2G46290,5-6,6-7,+IR,16,792,7,614,22,1480,0,30,0,21,0,39,IR,AT2G46280,AT2G46290,AT2G46280-AT2G462905-6+IR,2886,45,90,0,one,0.0155925155925156
