pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT4G26720-AT5G55260,4-5,4-5,+IR,0,174,0,132,0,216,10,131,12,71,20,151,IR,AT4G26720,AT5G55260,AT4G26720-AT5G552604-5+IR,522,0,353,42,one,0.118980169971671
AT1G52160-AT3G16260,9-10,9-10,+IR,0,75,0,17,0,84,15,220,31,154,37,324,IR,AT1G52160,AT3G16260,AT1G52160-AT3G162609-10+IR,176,0,698,83,one,0.1189111747851
AT5G07800-AT5G61290,5-6,5-6,-ALTA,0,12,0,19,0,43,4,20,1,17,4,39,ALTA,AT5G07800,AT5G61290,AT5G07800-AT5G612905-6-ALTA,74,0,76,9,one,0.118421052631579
AT3G22810-AT4G14740,1-2,1-2,-ALTA,4,27,1,18,6,48,0,134,0,158,0,262,ALTA,AT3G22810,AT4G14740,AT3G22810-AT4G147401-2-ALTA,93,11,554,0,one,0.118279569892473
AT1G07420-AT2G29390,3-4,3-4,+ALTD,0,204,0,221,0,365,23,162,19,201,41,341,ALTD,AT1G07420,AT2G29390,AT1G07420-AT2G293903-4+ALTD,790,0,704,83,one,0.117897727272727
AT1G18360-AT1G73480,3-4,3-4,+ALTD,0,679,0,526,0,1175,80,531,98,1078,111,855,ALTD,AT1G18360,AT1G73480,AT1G18360-AT1G734803-4+ALTD,2380,0,2464,289,one,0.117288961038961
AT3G04810-AT5G28290,12-13,11-12,+IR,24,98,11,131,19,233,0,64,0,47,0,92,IR,AT3G04810,AT5G28290,AT3G04810-AT5G2829012-13+IR,462,54,203,0,one,0.116883116883117
AT3G43220-AT5G20840,4-5,4-5,+ALTA,16,183,20,137,28,229,0,224,0,239,0,342,ALTA,AT3G43220,AT5G20840,AT3G43220-AT5G208404-5+ALTA,549,64,805,0,one,0.116575591985428
AT1G16300-AT1G79530,9-10,9-10,+IR,0,28,0,27,0,44,9,36,2,32,3,53,IR,AT1G16300,AT1G79530,AT1G16300-AT1G795309-10+IR,99,0,121,14,one,0.115702479338843
AT1G10870-AT1G60860,12-13,12-13,-ALTD,14,83,5,54,7,88,0,39,0,40,0,55,ALTD,AT1G10870,AT1G60860,AT1G10870-AT1G6086012-13-ALTD,225,26,134,0,one,0.115555555555556
AT3G01050-AT5G15460,3-4,3-4,+IR,13,79,5,73,11,100,0,81,0,75,0,141,IR,AT3G01050,AT5G15460,AT3G01050-AT5G154603-4+IR,252,29,297,0,one,0.115079365079365
AT2G44770-AT3G60260,2-3,2-3,+ALTD,0,101,0,97,0,190,6,49,7,83,13,94,ALTD,AT2G44770,AT3G60260,AT2G44770-AT3G602602-3+ALTD,388,0,226,26,one,0.115044247787611
AT1G18890-AT1G74740,1-2,1-2,+IR,11,139,20,163,22,159,0,18,0,30,0,40,IR,AT1G18890,AT1G74740,AT1G18890-AT1G747401-2+IR,461,53,88,0,one,0.114967462039046
AT3G10660-AT5G04870,6-7,6-7,+IR,0,20,0,25,0,39,7,202,31,187,45,334,IR,AT3G10660,AT5G04870,AT3G10660-AT5G048706-7+IR,84,0,723,83,one,0.114799446749654
AT1G18160-AT1G73660,7-8,7-8,+IR,0,203,0,254,0,351,36,349,51,317,48,521,IR,AT1G18160,AT1G73660,AT1G18160-AT1G736607-8+IR,808,0,1187,135,one,0.113732097725358
AT1G05160-AT2G32440,7-8,6-7,+IR,3,32,7,18,2,56,0,231,0,159,0,329,IR,AT1G05160,AT2G32440,AT1G05160-AT2G324407-8+IR,106,12,719,0,one,0.113207547169811
AT1G19650-AT1G75370,7-8,7-8,+IR,0,161,0,174,0,292,25,240,24,235,44,347,IR,AT1G19650,AT1G75370,AT1G19650-AT1G753707-8+IR,627,0,822,93,one,0.113138686131387
AT4G18375-AT5G46190,4-5,3-4,-ALTA,1,18,1,11,5,33,0,185,0,148,0,272,ALTA,AT4G18375,AT5G46190,AT4G18375-AT5G461904-5-ALTA,62,7,605,0,one,0.112903225806452
AT4G19040-AT5G45560,9-10,9-10,+ALTD,14,125,19,114,16,195,0,20,0,28,0,25,ALTD,AT4G19040,AT5G45560,AT4G19040-AT5G455609-10+ALTD,434,49,73,0,one,0.112903225806452
AT2G41880-AT3G57550,7-8,7-8,+IR,21,111,7,113,19,193,0,100,0,84,0,167,IR,AT2G41880,AT3G57550,AT2G41880-AT3G575507-8+IR,417,47,351,0,one,0.112709832134293
AT1G01520-AT4G01280,5-6,5-6,+IR,1,13,1,17,3,15,0,118,0,106,0,156,IR,AT1G01520,AT4G01280,AT1G01520-AT4G012805-6+IR,45,5,380,0,one,0.111111111111111
AT4G26720-AT5G55260,2-3,2-3,+IR,0,178,0,182,0,286,16,157,8,84,28,230,IR,AT4G26720,AT5G55260,AT4G26720-AT5G552602-3+IR,646,0,471,52,one,0.110403397027601
AT5G08390-AT5G23430,5-6,5-6,+IR,0,55,0,76,0,133,4,21,3,38,5,50,IR,AT5G08390,AT5G23430,AT5G08390-AT5G234305-6+IR,264,0,109,12,one,0.110091743119266
AT4G26540-AT5G56040,1-2,1-2,+IR,33,332,20,170,66,579,0,84,0,32,0,116,IR,AT4G26540,AT5G56040,AT4G26540-AT5G560401-2+IR,1081,119,232,0,one,0.110083256244218
AT3G24670-AT4G13210,3-4,3-4,+IR,3,15,1,17,4,41,0,0,0,1,0,7,IR,AT3G24670,AT4G13210,AT3G24670-AT4G132103-4+IR,73,8,8,0,one,0.10958904109589
AT4G27910-AT5G53430,9-10,9-10,+IR,0,18,0,40,0,43,3,33,3,22,5,46,IR,AT4G27910,AT5G53430,AT4G27910-AT5G534309-10+IR,101,0,101,11,one,0.108910891089109
AT2G23420-AT4G36940,9-10,9-10,+IR,23,197,15,222,41,309,0,256,0,244,0,452,IR,AT2G23420,AT4G36940,AT2G23420-AT4G369409-10+IR,728,79,952,0,one,0.108516483516484
AT1G53165-AT3G15220,10-11,10-11,-ALTA,0,69,0,90,0,119,3,58,14,66,9,116,ALTA,AT1G53165,AT3G15220,AT1G53165-AT3G1522010-11-ALTA,278,0,240,26,one,0.108333333333333
AT1G53165-AT3G15220,12-13,12-13,+ALTA,0,106,0,110,0,149,5,76,14,84,12,127,ALTA,AT1G53165,AT3G15220,AT1G53165-AT3G1522012-13+ALTA,365,0,287,31,one,0.10801393728223
AT1G51590-AT3G21160,11-12,11-12,+IR,0,154,0,130,0,231,9,118,14,115,22,184,IR,AT1G51590,AT3G21160,AT1G51590-AT3G2116011-12+IR,515,0,417,45,one,0.107913669064748
AT1G49730-AT3G19300,2-3,2-3,-ALTA,18,236,21,195,45,355,0,16,0,14,0,10,ALTA,AT1G49730,AT3G19300,AT1G49730-AT3G193002-3-ALTA,786,84,40,0,one,0.106870229007634
AT1G21920-AT1G77660,2-3,2-3,+IR,26,434,53,646,119,774,0,39,0,42,0,72,IR,AT1G21920,AT1G77660,AT1G21920-AT1G776602-3+IR,1854,198,153,0,one,0.106796116504854
AT5G07290-AT5G61960,10-11,10-11,+IR,0,194,0,166,0,233,37,506,48,334,77,677,IR,AT5G07290,AT5G61960,AT5G07290-AT5G6196010-11+IR,593,0,1517,162,one,0.106789716545814
AT1G66740-AT5G38110,1-2,1-2,+IR,8,131,8,103,31,208,0,95,0,95,0,155,IR,AT1G66740,AT5G38110,AT1G66740-AT5G381101-2+IR,442,47,345,0,one,0.106334841628959
AT1G04990-AT2G32930,6-7,6-7,+IR,5,55,8,58,6,66,0,67,0,42,0,78,IR,AT1G04990,AT2G32930,AT1G04990-AT2G329306-7+IR,179,19,187,0,one,0.106145251396648
AT2G40410-AT3G56170,5-6,7-8,+ALTA,24,220,17,231,46,372,0,92,0,139,0,210,ALTA,AT2G40410,AT3G56170,AT2G40410-AT3G561705-6+ALTA,823,87,441,0,one,0.105710814094775
AT1G26260-AT1G68920,1-2,1-2,-ALTA,0,44,0,27,0,45,14,102,10,131,23,212,ALTA,AT1G26260,AT1G68920,AT1G26260-AT1G689201-2-ALTA,116,0,445,47,one,0.10561797752809
AT1G55130-AT3G13772,5-6,5-6,+IR,6,78,3,80,20,117,0,248,0,217,0,447,IR,AT1G55130,AT3G13772,AT1G55130-AT3G137725-6+IR,275,29,912,0,one,0.105454545454545
AT1G55130-AT3G13772,1-2,1-2,+ALTA,8,46,3,35,4,62,0,111,0,90,0,171,ALTA,AT1G55130,AT3G13772,AT1G55130-AT3G137721-2+ALTA,143,15,372,0,one,0.104895104895105
AT1G22330-AT1G78260,1-2,1-2,+IR,7,84,22,110,10,178,0,19,0,7,0,26,IR,AT1G22330,AT1G78260,AT1G22330-AT1G782601-2+IR,372,39,52,0,one,0.104838709677419
AT3G27170-AT5G40890,1-2,1-2,+IR,0,33,0,29,0,58,86,688,86,837,98,1052,IR,AT3G27170,AT5G40890,AT3G27170-AT5G408901-2+IR,120,0,2577,270,one,0.10477299185099
AT1G55680-AT3G13340,5-6,5-6,+IR,0,409,0,407,0,606,15,238,22,227,46,332,IR,AT1G55680,AT3G13340,AT1G55680-AT3G133405-6+IR,1422,0,797,83,one,0.104140526976161
AT2G25850-AT4G32850,4-5,4-5,+IR,0,58,0,80,0,137,27,163,11,160,16,197,IR,AT2G25850,AT4G32850,AT2G25850-AT4G328504-5+IR,275,0,520,54,one,0.103846153846154
AT1G15870-AT1G80720,1-2,1-2,+IR,0,14,0,6,0,22,6,62,6,29,5,73,IR,AT1G15870,AT1G80720,AT1G15870-AT1G807201-2+IR,42,0,164,17,one,0.103658536585366
AT2G25180-AT4G31920,3-4,3-4,+IR,9,129,12,190,32,193,0,48,0,53,0,90,IR,AT2G25180,AT4G31920,AT2G25180-AT4G319203-4+IR,512,53,191,0,one,0.103515625
AT1G16300-AT1G79530,5-6,5-6,+IR,0,34,0,25,0,41,3,25,2,28,5,44,IR,AT1G16300,AT1G79530,AT1G16300-AT1G795305-6+IR,100,0,97,10,one,0.103092783505155
AT2G14520-AT4G33700,6-7,6-7,-ALTA,5,17,1,21,2,40,0,66,0,89,0,147,ALTA,AT2G14520,AT4G33700,AT2G14520-AT4G337006-7-ALTA,78,8,302,0,one,0.102564102564103
AT3G12140-AT5G06780,4-5,4-5,+IR,17,124,9,119,17,177,0,94,0,90,0,146,IR,AT3G12140,AT5G06780,AT3G12140-AT5G067804-5+IR,420,43,330,0,one,0.102380952380952
AT3G06410-AT5G18550,4-5,4-5,+IR,0,143,0,150,0,248,4,50,2,62,18,123,IR,AT3G06410,AT5G18550,AT3G06410-AT5G185504-5+IR,541,0,235,24,one,0.102127659574468
AT3G09690-AT5G02970,3-4,3-4,+IR,0,32,0,30,0,65,4,79,7,94,21,141,IR,AT3G09690,AT5G02970,AT3G09690-AT5G029703-4+IR,127,0,314,32,one,0.101910828025478
AT4G26550-AT5G56020,2-3,2-3,+IR,8,39,3,44,6,84,0,63,0,89,0,101,IR,AT4G26550,AT5G56020,AT4G26550-AT5G560202-3+IR,167,17,253,0,one,0.101796407185629
AT1G09440-AT1G56720,4-5,3-4,+IR,14,91,5,82,17,181,0,167,0,195,0,341,IR,AT1G09440,AT1G56720,AT1G09440-AT1G567204-5+IR,354,36,703,0,one,0.101694915254237
AT3G04810-AT5G28290,5-6,4-5,+IR,10,89,8,76,13,140,0,40,0,29,0,46,IR,AT3G04810,AT5G28290,AT3G04810-AT5G282905-6+IR,305,31,115,0,one,0.101639344262295
AT4G24970-AT5G50780,9-10,9-10,+IR,0,24,0,16,0,20,4,34,4,32,5,63,IR,AT4G24970,AT5G50780,AT4G24970-AT5G507809-10+IR,60,0,129,13,one,0.10077519379845
AT1G16060-AT1G79700,5-6,5-6,+IR,0,14,0,23,0,54,6,71,29,226,14,192,IR,AT1G16060,AT1G79700,AT1G16060-AT1G797005-6+IR,91,0,489,49,one,0.100204498977505
AT2G46530-AT3G61830,7-8,9-10,+IR,5,71,1,58,17,101,0,61,0,70,0,103,IR,AT2G46530,AT3G61830,AT2G46530-AT3G618307-8+IR,230,23,234,0,one,0.1
AT1G10640-AT1G60590,1-2,1-2,+IR,0,21,0,27,0,52,7,94,7,70,19,167,IR,AT1G10640,AT1G60590,AT1G10640-AT1G605901-2+IR,100,0,331,33,one,0.0996978851963746
AT1G14970-AT2G01480,7-8,7-8,+IR,0,42,0,20,0,51,4,67,8,59,8,75,IR,AT1G14970,AT2G01480,AT1G14970-AT2G014807-8+IR,113,0,201,20,one,0.0995024875621891
AT3G01320-AT5G15020,19-20,20-21,+IR,5,44,6,66,7,71,0,229,0,181,0,305,IR,AT3G01320,AT5G15020,AT3G01320-AT5G1502019-20+IR,181,18,715,0,one,0.0994475138121547
AT1G18040-AT1G73690,1-2,1-2,+IR,5,34,1,49,10,78,0,7,0,3,0,12,IR,AT1G18040,AT1G73690,AT1G18040-AT1G736901-2+IR,161,16,22,0,one,0.0993788819875776
AT2G20110-AT4G29000,3-4,3-4,+IR,0,12,0,12,0,15,1,36,7,50,7,65,IR,AT2G20110,AT4G29000,AT2G20110-AT4G290003-4+IR,39,0,151,15,one,0.0993377483443709
AT3G50000-AT5G67380,7-8,7-8,+IR,0,297,0,330,0,476,29,229,36,335,43,524,IR,AT3G50000,AT5G67380,AT3G50000-AT5G673807-8+IR,1103,0,1088,108,one,0.0992647058823529
AT3G22180-AT4G15080,8-9,9-10,+IR,2,31,2,27,8,63,0,72,0,63,0,90,IR,AT3G22180,AT4G15080,AT3G22180-AT4G150808-9+IR,121,12,225,0,one,0.0991735537190083
AT1G14970-AT2G01480,4-5,4-5,+IR,3,10,1,8,1,33,0,55,0,55,0,70,IR,AT1G14970,AT2G01480,AT1G14970-AT2G014804-5+IR,51,5,180,0,one,0.0980392156862745
AT1G16300-AT1G79530,10-11,10-11,+IR,0,31,0,26,0,47,6,26,2,25,1,41,IR,AT1G16300,AT1G79530,AT1G16300-AT1G7953010-11+IR,104,0,92,9,one,0.0978260869565217
AT2G41960-AT3G58050,2-3,2-3,+ALTA,0,62,0,73,0,120,14,107,7,82,9,118,ALTA,AT2G41960,AT3G58050,AT2G41960-AT3G580502-3+ALTA,255,0,307,30,one,0.0977198697068404
AT1G13210-AT3G25610,2-3,2-3,+IR,0,76,0,173,0,127,4,25,1,13,1,24,IR,AT1G13210,AT3G25610,AT1G13210-AT3G256102-3+IR,376,0,62,6,one,0.0967741935483871
AT4G18970-AT5G45670,1-2,1-2,+IR,58,518,55,576,129,1410,0,37,0,93,0,199,IR,AT4G18970,AT5G45670,AT4G18970-AT5G456701-2+IR,2504,242,329,0,one,0.0966453674121406
AT1G02890-AT4G02480,11-12,11-12,+IR,0,182,0,193,0,266,43,379,31,359,49,539,IR,AT1G02890,AT4G02480,AT1G02890-AT4G0248011-12+IR,641,0,1277,123,one,0.096319498825372
AT1G20640-AT1G76350,3-4,3-4,+IR,10,104,3,121,28,203,0,47,0,64,0,102,IR,AT1G20640,AT1G76350,AT1G20640-AT1G763503-4+IR,428,41,213,0,one,0.0957943925233645
AT1G16010-AT1G80900,5-6,4-5,+IR,8,119,9,125,28,226,0,21,0,29,0,56,IR,AT1G16010,AT1G80900,AT1G16010-AT1G809005-6+IR,470,45,106,0,one,0.0957446808510638
AT4G19410-AT5G45280,7-8,7-8,+IR,48,561,92,544,69,1081,0,340,0,369,0,629,IR,AT4G19410,AT5G45280,AT4G19410-AT5G452807-8+IR,2186,209,1338,0,one,0.095608417200366
AT4G05420-AT4G21100,7-8,7-8,+IR,20,162,17,190,25,299,0,51,0,25,0,75,IR,AT4G05420,AT4G21100,AT4G05420-AT4G211007-8+IR,651,62,151,0,one,0.0952380952380952
AT3G10550-AT5G04540,14-15,14-15,+IR,6,56,7,61,7,93,0,71,0,80,0,122,IR,AT3G10550,AT5G04540,AT3G10550-AT5G0454014-15+IR,210,20,273,0,one,0.0952380952380952
AT1G18150-AT1G73670,6-7,6-7,+IR,0,503,0,434,0,882,15,242,17,230,40,285,IR,AT1G18150,AT1G73670,AT1G18150-AT1G736706-7+IR,1819,0,757,72,one,0.095112285336856
AT4G26700-AT5G55400,12-13,12-13,-ALTD;+ALTA,58,503,44,529,81,905,0,60,0,50,0,110,ALTP,AT4G26700,AT5G55400,AT4G26700-AT5G5540012-13-ALTD;+ALTA,1937,183,220,0,one,0.0944759938048529
AT1G52360-AT3G15980,12-13,12-13,+IR,24,203,19,180,22,307,0,202,0,222,0,331,IR,AT1G52360,AT3G15980,AT1G52360-AT3G1598012-13+IR,690,65,755,0,one,0.0942028985507246
AT3G03120-AT5G17060,5-6,5-6,+IR,13,96,6,81,11,142,0,114,0,70,0,191,IR,AT3G03120,AT5G17060,AT3G03120-AT5G170605-6+IR,319,30,375,0,one,0.0940438871473354
AT1G10870-AT1G60860,13-14,13-14,+IR,16,71,3,52,4,122,0,45,0,46,0,71,IR,AT1G10870,AT1G60860,AT1G10870-AT1G6086013-14+IR,245,23,162,0,one,0.0938775510204082
AT2G16750-AT4G35030,8-9,4-5,+ALTD,0,26,0,26,0,58,3,17,1,22,2,25,ALTD,AT2G16750,AT4G35030,AT2G16750-AT4G350308-9+ALTD,110,0,64,6,one,0.09375
AT1G74790-AT5G62630,4-5,4-5,+ALTD,4,128,13,130,24,181,0,149,0,190,0,272,ALTD,AT1G74790,AT5G62630,AT1G74790-AT5G626304-5+ALTD,439,41,611,0,one,0.0933940774487472
AT5G09410-AT5G64220,13-14,11-12,+IR,0,203,0,176,0,304,6,51,10,86,8,120,IR,AT5G09410,AT5G64220,AT5G09410-AT5G6422013-14+IR,683,0,257,24,one,0.0933852140077821
AT1G10570-AT1G60220,8-9,8-9,-ALTA,11,114,9,115,27,275,0,152,0,95,0,178,ALTA,AT1G10570,AT1G60220,AT1G10570-AT1G602208-9-ALTA,504,47,425,0,one,0.0932539682539683
AT2G38700-AT3G54250,1-2,1-2,+ALTA,0,190,0,285,0,443,5,46,4,44,7,82,ALTA,AT2G38700,AT3G54250,AT2G38700-AT3G542501-2+ALTA,918,0,172,16,one,0.0930232558139535
AT3G06650-AT5G49460,6-7,6-7,+IR,69,478,28,517,78,887,0,246,0,317,0,479,IR,AT3G06650,AT5G49460,AT3G06650-AT5G494606-7+IR,1882,175,1042,0,one,0.0929861849096706
AT2G37520-AT3G53680,13-14,13-14,+IR,0,123,0,136,0,212,9,101,7,85,15,148,IR,AT2G37520,AT3G53680,AT2G37520-AT3G5368013-14+IR,471,0,334,31,one,0.092814371257485
AT4G11090-AT4G23790,2-3,2-3,+ALTD,6,87,9,70,8,92,0,86,0,92,0,179,ALTD,AT4G11090,AT4G23790,AT4G11090-AT4G237902-3+ALTD,249,23,357,0,one,0.0923694779116466
AT4G25150-AT5G51260,2-3,2-3,+IR,0,39,0,19,0,48,12,143,11,130,26,261,IR,AT4G25150,AT5G51260,AT4G25150-AT5G512602-3+IR,106,0,534,49,one,0.0917602996254682
AT1G48490-AT3G17850,11-12,10-11,+IR,2,65,10,56,8,97,0,227,0,269,0,396,IR,AT1G48490,AT3G17850,AT1G48490-AT3G1785011-12+IR,218,20,892,0,one,0.0917431192660551
AT1G55200-AT3G13690,7-8,8-9,+IR,0,34,0,13,0,43,36,365,24,410,72,667,IR,AT1G55200,AT3G13690,AT1G55200-AT3G136907-8+IR,90,0,1442,132,one,0.0915395284327323
AT2G41140-AT3G56760,10-11,10-11,+IR,0,219,0,177,0,342,2,40,4,78,13,90,IR,AT2G41140,AT3G56760,AT2G41140-AT3G5676010-11+IR,738,0,208,19,one,0.0913461538461538
AT1G26690-AT1G69460,2-3,2-3,+ALTA,9,151,11,136,26,218,0,672,0,678,0,1114,ALTA,AT1G26690,AT1G69460,AT1G26690-AT1G694602-3+ALTA,505,46,2464,0,one,0.0910891089108911
AT1G10740-AT1G23330,7-8,7-8,+IR,13,240,15,189,42,340,0,77,0,79,0,129,IR,AT1G10740,AT1G23330,AT1G10740-AT1G233307-8+IR,769,70,285,0,one,0.0910273081924577
AT3G27560-AT5G40540,3-4,3-4,+IR,0,76,0,67,0,103,1,17,1,18,3,20,IR,AT3G27560,AT5G40540,AT3G27560-AT5G405403-4+IR,246,0,55,5,one,0.0909090909090909
AT3G11200-AT5G05610,4-5,4-5,+ALTA,29,410,37,425,83,809,0,456,0,482,0,865,ALTA,AT3G11200,AT5G05610,AT3G11200-AT5G056104-5+ALTA,1644,149,1803,0,one,0.090632603406326
AT3G05830-AT5G26770,1-2,1-2,+IR,11,78,6,92,11,139,0,52,0,93,0,113,IR,AT3G05830,AT5G26770,AT3G05830-AT5G267701-2+IR,309,28,258,0,one,0.0906148867313916
AT2G45050-AT3G60530,1-2,1-2,+IR,0,4,0,26,0,20,29,127,13,378,43,434,IR,AT2G45050,AT3G60530,AT2G45050-AT3G605301-2+IR,50,0,939,85,one,0.0905218317358892
AT1G52190-AT3G16180,3-4,3-4,+IR,54,485,49,576,52,664,0,17,0,28,0,61,IR,AT1G52190,AT3G16180,AT1G52190-AT3G161803-4+IR,1725,155,106,0,one,0.0898550724637681
AT2G24100-AT4G30780,2-3,2-3,+IR,6,67,4,71,12,107,0,120,0,115,0,176,IR,AT2G24100,AT4G30780,AT2G24100-AT4G307802-3+IR,245,22,411,0,one,0.0897959183673469
AT1G53650-AT3G14450,1-2,1-2,+IR,8,91,9,68,10,142,0,32,0,31,0,66,IR,AT1G53650,AT3G14450,AT1G53650-AT3G144501-2+IR,301,27,129,0,one,0.0897009966777409
AT1G16220-AT1G79630,1-2,1-2,+ALTD,0,6,0,16,0,17,4,54,6,67,10,102,ALTD,AT1G16220,AT1G79630,AT1G16220-AT1G796301-2+ALTD,39,0,223,20,one,0.0896860986547085
AT1G12780-AT1G63180,6-7,7-8,+IR,16,271,42,578,60,467,0,33,0,66,0,110,IR,AT1G12780,AT1G63180,AT1G12780-AT1G631806-7+IR,1316,118,209,0,one,0.0896656534954407
AT3G05830-AT5G26770,3-4,3-4,+IR,0,48,0,77,0,131,4,70,8,81,16,162,IR,AT3G05830,AT5G26770,AT3G05830-AT5G267703-4+IR,256,0,313,28,one,0.0894568690095847
AT3G01050-AT5G15460,3-4,3-4,+ALTA,6,86,2,76,15,96,0,81,0,75,0,141,ALTA,AT3G01050,AT5G15460,AT3G01050-AT5G154603-4+ALTA,258,23,297,0,one,0.0891472868217054
AT4G26720-AT5G55260,3-4,3-4,+IR,0,131,0,111,0,206,1,126,12,75,21,183,IR,AT4G26720,AT5G55260,AT4G26720-AT5G552603-4+IR,448,0,384,34,one,0.0885416666666667
AT5G08390-AT5G23430,3-4,3-4,-ALTD,0,68,0,80,0,163,2,24,3,33,5,56,ALTD,AT5G08390,AT5G23430,AT5G08390-AT5G234303-4-ALTD,311,0,113,10,one,0.0884955752212389
AT4G26430-AT5G56280,6-7,6-7,+IR,6,39,3,38,4,70,0,214,0,198,0,347,IR,AT4G26430,AT5G56280,AT4G26430-AT5G562806-7+IR,147,13,759,0,one,0.0884353741496599
AT4G12460-AT4G22540,8-9,8-9,-ALTA,10,121,18,142,15,224,0,207,0,335,0,489,ALTA,AT4G12460,AT4G22540,AT4G12460-AT4G225408-9-ALTA,487,43,1031,0,one,0.0882956878850103
AT1G05200-AT2G32390,6-7,7-8,+ALTD,30,507,24,236,71,675,0,91,0,66,0,120,ALTD,AT1G05200,AT2G32390,AT1G05200-AT2G323906-7+ALTD,1418,125,277,0,one,0.0881523272214386
AT4G24810-AT5G50330,7-8,7-8,+ALTD,0,276,0,164,0,369,1,30,5,32,4,52,ALTD,AT4G24810,AT5G50330,AT4G24810-AT5G503307-8+ALTD,809,0,114,10,one,0.087719298245614
AT1G04710-AT2G33150,12-13,12-13,+IR,0,139,0,103,0,209,54,856,162,1389,115,1530,IR,AT1G04710,AT2G33150,AT1G04710-AT2G3315012-13+IR,451,0,3775,331,one,0.087682119205298
AT1G15960-AT1G80830,11-12,9-10,+IR,0,103,0,69,0,125,7,102,9,70,10,125,IR,AT1G15960,AT1G80830,AT1G15960-AT1G8083011-12+IR,297,0,297,26,one,0.0875420875420875
AT5G07320-AT5G61810,1-2,1-2,+IR,7,108,7,48,13,153,0,204,0,195,0,317,IR,AT5G07320,AT5G61810,AT5G07320-AT5G618101-2+IR,309,27,716,0,one,0.087378640776699
AT3G55630-AT5G05980,10-11,11-12,-ALTA,51,479,26,332,51,654,0,142,0,149,0,239,ALTA,AT3G55630,AT5G05980,AT3G55630-AT5G0598010-11-ALTA,1465,128,530,0,one,0.0873720136518771
AT3G05280-AT5G27490,5-6,5-6,+IR,0,185,0,141,0,275,3,34,3,37,6,67,IR,AT3G05280,AT5G27490,AT3G05280-AT5G274905-6+IR,601,0,138,12,one,0.0869565217391304
AT2G25220-AT4G32000,7-8,7-8,+IR,0,56,0,38,0,71,3,9,1,34,5,61,IR,AT2G25220,AT4G32000,AT2G25220-AT4G320007-8+IR,165,0,104,9,one,0.0865384615384615
AT1G45050-AT5G42990,2-3,2-3,+IR,14,105,5,100,17,212,0,202,0,268,0,513,IR,AT1G45050,AT5G42990,AT1G45050-AT5G429902-3+IR,417,36,983,0,one,0.0863309352517986
AT2G43500-AT3G59580,7-8,5-6,+IR,2,87,9,69,11,100,0,34,0,37,0,57,IR,AT2G43500,AT3G59580,AT2G43500-AT3G595807-8+IR,256,22,128,0,one,0.0859375
AT1G55970-AT3G12980,6-7,8-9,+IR,0,49,0,65,0,90,7,103,2,66,16,122,IR,AT1G55970,AT3G12980,AT1G55970-AT3G129806-7+IR,204,0,291,25,one,0.0859106529209622
AT3G05640-AT5G27930,4-5,3-4,+IR,14,131,12,232,34,338,0,115,0,91,0,127,IR,AT3G05640,AT5G27930,AT3G05640-AT5G279304-5+IR,701,60,333,0,one,0.0855920114122682
AT1G15960-AT1G80830,4-5,4-5,+IR,0,55,0,37,0,104,12,105,3,75,11,124,IR,AT1G15960,AT1G80830,AT1G15960-AT1G808304-5+IR,196,0,304,26,one,0.0855263157894737
AT3G05830-AT5G26770,4-5,4-5,+IR,0,50,0,44,0,120,7,56,3,74,11,116,IR,AT3G05830,AT5G26770,AT3G05830-AT5G267704-5+IR,214,0,246,21,one,0.0853658536585366
AT3G23730-AT4G14130,2-3,2-3,+IR,4,41,8,57,6,113,0,4,0,46,0,38,IR,AT3G23730,AT4G14130,AT3G23730-AT4G141302-3+IR,211,18,88,0,one,0.0853080568720379
AT4G17640-AT5G47080,1-2,1-2,-ALTA,0,365,0,438,0,695,13,142,18,168,14,220,ALTA,AT4G17640,AT5G47080,AT4G17640-AT5G470801-2-ALTA,1498,0,530,45,one,0.0849056603773585
AT1G11670-AT1G61890,4-5,4-5,+IR,0,62,0,62,0,92,1,108,41,501,26,192,IR,AT1G11670,AT1G61890,AT1G11670-AT1G618904-5+IR,216,0,801,68,one,0.0848938826466916
AT1G10870-AT1G60860,15-16,15-16,+IR,8,72,7,57,8,142,0,43,0,62,0,83,IR,AT1G10870,AT1G60860,AT1G10870-AT1G6086015-16+IR,271,23,188,0,one,0.0848708487084871
AT1G53165-AT3G15220,8-9,8-9,+IR,0,100,0,92,0,176,4,41,4,52,7,84,IR,AT1G53165,AT3G15220,AT1G53165-AT3G152208-9+IR,368,0,177,15,one,0.0847457627118644
AT1G09440-AT1G56720,5-6,4-5,+IR,0,109,0,74,0,151,5,101,12,144,22,216,IR,AT1G09440,AT1G56720,AT1G09440-AT1G567205-6+IR,334,0,461,39,one,0.0845986984815618
AT5G09730-AT5G64570,1-2,1-2,+IR,0,42,0,30,0,73,8,84,11,85,9,162,IR,AT5G09730,AT5G64570,AT5G09730-AT5G645701-2+IR,145,0,331,28,one,0.0845921450151057
