pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT1G10290-AT1G59610,15-16,15-16,+IR,3,476,2,511,7,911,20,411,20,523,32,764,IR,AT1G10290,AT1G59610,AT1G10290-AT1G5961015-16+IR,1898,12,1698,72,both,0.0360803821765146
AT1G04550-AT2G33310,1-2,1-2,+IR,22,450,14,323,45,911,5,206,4,218,1,404,IR,AT1G04550,AT2G33310,AT1G04550-AT2G333101-2+IR,1684,81,828,10,both,0.0360224677843185
AT3G03860-AT5G18120,2-3,2-3,+IR,7,242,2,183,1,362,6,74,1,78,6,115,IR,AT3G03860,AT5G18120,AT3G03860-AT5G181202-3+IR,787,10,267,13,both,0.0359826582718235
AT4G17950-AT5G46640,1-2,1-2,+IR,1,117,1,197,2,296,1,27,1,31,3,60,IR,AT4G17950,AT5G46640,AT4G17950-AT5G466401-2+IR,610,4,118,5,both,0.0358155043067519
AT2G47970-AT3G63000,1-2,1-2,+IR,5,253,8,292,14,514,24,327,20,387,45,738,IR,AT2G47970,AT3G63000,AT2G47970-AT3G630001-2+IR,1059,27,1452,89,both,0.0357990151320051
AT2G44100-AT3G59920,9-10,8-9,+IR,2,792,1,721,3,1298,26,676,23,593,39,1053,IR,AT2G44100,AT3G59920,AT2G44100-AT3G599209-10+IR,2811,6,2322,88,both,0.0357638917615091
AT1G49600-AT3G19130,5-6,5-6,+IR,54,506,68,312,95,912,17,248,13,141,37,358,IR,AT1G49600,AT3G19130,AT1G49600-AT3G191305-6+IR,1730,217,747,67,both,0.0357414242712662
AT3G23310-AT4G14350,13-14,13-14,+IR,4,338,2,349,4,632,11,156,2,190,13,259,IR,AT3G23310,AT4G14350,AT3G23310-AT4G1435013-14+IR,1319,10,605,26,both,0.0353937054743451
AT3G46060-AT5G59840,8-9,8-9,+IR,1,733,1,709,8,1202,7,239,6,217,19,364,IR,AT3G46060,AT5G59840,AT3G46060-AT5G598408-9+IR,2644,10,820,32,both,0.0352422419836906
AT3G46590-AT5G59430,8-9,8-9,+IR,25,357,27,369,56,485,19,294,15,394,30,496,IR,AT3G46590,AT5G59430,AT3G46590-AT5G594308-9+IR,1211,108,1184,64,both,0.0351284397527172
AT2G44100-AT3G59920,7-8,6-7,+IR,58,656,41,706,53,1197,13,470,10,457,19,793,IR,AT2G44100,AT3G59920,AT2G44100-AT3G599207-8+IR,2559,152,1720,42,both,0.0349795977716586
AT3G12140-AT5G06780,6-7,6-7,+IR,14,123,5,150,18,248,6,120,3,119,7,202,IR,AT3G12140,AT5G06780,AT3G12140-AT5G067806-7+IR,521,37,441,16,both,0.0347360953338469
AT3G48070-AT5G62910,2-3,3-4,+IR,6,279,3,363,8,551,15,133,8,204,8,299,IR,AT3G48070,AT5G62910,AT3G48070-AT5G629102-3+IR,1193,17,636,31,both,0.0344923479205217
AT1G53280-AT3G14990,4-5,4-5,+IR,12,253,19,187,17,408,7,516,7,718,35,942,IR,AT1G53280,AT3G14990,AT1G53280-AT3G149904-5+IR,848,48,2176,49,both,0.0340853912319645
AT2G43010-AT3G59060,5-6,4-5,+IR,63,898,55,1055,82,1336,23,988,24,1326,56,1540,IR,AT2G43010,AT3G59060,AT2G43010-AT3G590605-6+IR,3289,200,3854,103,both,0.0340832764401727
AT2G43240-AT3G59360,5-6,5-6,+IR,2,60,6,67,5,128,2,183,2,89,4,191,IR,AT2G43240,AT3G59360,AT2G43240-AT3G593605-6+IR,255,13,463,8,both,0.0337017744462796
AT1G53850-AT3G14290,4-5,4-5,+IR,3,377,4,321,7,619,39,506,13,570,44,1090,IR,AT1G53850,AT3G14290,AT1G53850-AT3G142904-5+IR,1317,14,2166,96,both,0.0336911094424708
AT2G23420-AT4G36940,1-2,1-2,+IR,9,321,6,247,23,346,16,213,11,186,25,293,IR,AT2G23420,AT4G36940,AT2G23420-AT4G369401-2+IR,914,38,692,52,both,0.0335690163291636
AT2G19860-AT4G29130,3-4,3-4,+IR,9,152,7,132,11,272,7,252,1,214,6,457,IR,AT2G19860,AT4G29130,AT2G19860-AT4G291303-4+IR,556,27,923,14,both,0.0333932204182483
AT4G25500-AT5G52040,2-3,2-3,+ALTD,26,600,59,822,78,1198,38,1057,29,1098,52,1948,ALTD,AT4G25500,AT5G52040,AT4G25500-AT5G520402-3+ALTD,2620,163,4103,119,both,0.0332105720446592
AT1G34470-AT4G09640,7-8,7-8,+IR,6,108,3,98,9,149,1,101,1,87,4,149,IR,AT1G34470,AT4G09640,AT1G34470-AT4G096407-8+IR,355,18,337,6,both,0.0329000710494421
AT2G36410-AT3G52920,3-4,3-4,+IR,16,237,37,424,40,635,17,454,11,496,48,1005,IR,AT2G36410,AT3G52920,AT2G36410-AT3G529203-4+IR,1296,93,1955,76,both,0.0328845789523539
AT2G37340-AT3G53500,2-3,2-3,+ALTA,53,893,64,1102,112,2141,97,1040,93,1001,168,2018,ALTA,AT2G37340,AT3G53500,AT2G37340-AT3G535002-3+ALTA,4136,229,4059,358,both,0.03283155897323
AT1G53280-AT3G14990,7-8,7-8,+IR,1,286,3,238,3,444,10,424,28,602,39,911,IR,AT1G53280,AT3G14990,AT1G53280-AT3G149907-8+IR,968,7,1937,77,both,0.0325207891559325
AT2G21190-AT4G38790,2-3,2-3,+IR,1,301,2,245,1,412,11,188,5,139,5,248,IR,AT2G21190,AT4G38790,AT2G21190-AT4G387902-3+IR,958,4,575,21,both,0.0323463737859671
AT1G01540-AT4G01330,1-2,1-2,+IR,2,658,7,736,14,1348,18,378,29,826,40,934,IR,AT1G01540,AT4G01330,AT1G01540-AT4G013301-2+IR,2742,23,2138,87,both,0.0323041978058118
AT1G04710-AT2G33150,9-10,9-10,+IR,8,224,3,141,12,284,3,928,3,1316,6,1554,IR,AT1G04710,AT2G33150,AT1G04710-AT2G331509-10+IR,649,23,3798,12,both,0.0322795794721251
AT3G01540-AT5G14610,8-9,10-11,+IR,8,713,2,870,9,1445,7,81,7,114,2,224,IR,AT3G01540,AT5G14610,AT3G01540-AT5G146108-9+IR,3028,19,419,16,both,0.0319113886935933
AT1G48440-AT3G17780,2-3,2-3,+IR,21,728,17,847,32,1472,6,201,15,178,20,369,IR,AT1G48440,AT3G17780,AT1G48440-AT3G177802-3+IR,3047,70,748,41,both,0.0318394177493774
AT1G63500-AT5G41260,7-8,7-8,+IR,2,217,4,185,5,362,7,140,9,178,12,291,IR,AT1G63500,AT5G41260,AT1G63500-AT5G412607-8+IR,764,11,609,28,both,0.0315791057350906
AT3G10540-AT5G04510,2-3,2-3,+ALTD,2,116,2,81,3,169,7,152,3,129,16,232,ALTD,AT3G10540,AT5G04510,AT3G10540-AT5G045102-3+ALTD,366,7,513,26,both,0.0315565781484677
AT3G24120-AT4G13640,5-6,5-6,+IR,13,189,14,271,25,326,2,185,6,304,25,458,IR,AT3G24120,AT4G13640,AT3G24120-AT4G136405-6+IR,786,52,947,33,both,0.0313108759145661
AT3G22440-AT4G14900,1-2,1-2,+IR,8,796,1,1072,12,1558,1,103,7,103,6,168,IR,AT3G22440,AT4G14900,AT3G22440-AT4G149001-2+IR,3426,21,374,14,both,0.0313035578823155
AT1G04810-AT2G32730,6-7,6-7,+IR,8,147,2,165,10,262,2,391,1,357,2,617,IR,AT1G04810,AT2G32730,AT1G04810-AT2G327306-7+IR,574,20,1365,5,both,0.0311802019119092
AT3G11910-AT5G06600,8-9,8-9,+IR,6,176,9,205,9,307,1,473,3,418,2,701,IR,AT3G11910,AT5G06600,AT3G11910-AT5G066008-9+IR,688,24,1592,6,both,0.031114876709127
AT2G42500-AT3G58500,6-7,6-7,+IR,49,534,27,548,44,858,21,740,23,764,39,1170,IR,AT2G42500,AT3G58500,AT2G42500-AT3G585006-7+IR,1940,120,2674,83,both,0.0308160291158078
AT2G41740-AT3G57410,23-24,24-25,+IR,11,308,18,417,27,700,6,443,4,455,4,687,IR,AT2G41740,AT3G57410,AT2G41740-AT3G5741023-24+IR,1425,56,1585,14,both,0.0304654380430572
AT3G46590-AT5G59430,9-10,9-10,+IR,11,405,8,426,19,659,19,338,20,510,46,679,IR,AT3G46590,AT5G59430,AT3G46590-AT5G594309-10+IR,1490,38,1527,85,both,0.0301613463254264
AT2G21600-AT4G39220,2-3,2-3,+IR,17,455,8,501,31,699,17,188,16,220,13,313,IR,AT2G21600,AT4G39220,AT2G21600-AT4G392202-3+IR,1655,56,721,46,both,0.0299634193864681
AT1G03610-AT4G03420,2-3,2-3,+IR,9,428,20,814,55,696,5,296,1,267,8,474,IR,AT1G03610,AT4G03420,AT1G03610-AT4G034202-3+IR,1938,84,1037,14,both,0.0298431710906968
AT2G42680-AT3G58680,1-2,1-2,+IR,15,795,22,772,38,1407,41,1221,108,1839,157,2516,IR,AT2G42680,AT3G58680,AT2G42680-AT3G586801-2+IR,2974,75,5576,306,both,0.0296594879196943
AT1G48230-AT3G17430,5-6,5-6,+IR,2,179,3,164,5,275,10,168,7,143,10,280,IR,AT1G48230,AT3G17430,AT1G48230-AT3G174305-6+IR,618,10,591,27,both,0.0295040494143545
AT3G50500-AT5G66880,5-6,5-6,+IR,15,591,14,944,23,1049,4,146,16,267,13,253,IR,AT3G50500,AT5G66880,AT3G50500-AT5G668805-6+IR,2584,52,666,33,both,0.0294257105402616
AT2G24060-AT4G30690,7-8,7-8,+IR,58,1287,35,985,92,2482,44,1007,136,1566,150,2276,IR,AT2G24060,AT4G30690,AT2G24060-AT4G306907-8+IR,4754,185,4849,330,both,0.0291406708945883
AT2G44650-AT3G60210,3-4,3-4,+IR,98,1780,95,1785,173,4054,13,574,5,525,21,958,IR,AT2G44650,AT3G60210,AT2G44650-AT3G602103-4+IR,7619,366,2057,39,both,0.0290781502605587
AT4G12600-AT4G22380,1-2,1-2,+IR,13,2167,2,1121,22,3662,6,190,6,186,15,414,IR,AT4G12600,AT4G22380,AT4G12600-AT4G223801-2+IR,6950,37,790,27,both,0.0288534741826792
AT1G16890-AT1G78870,4-5,4-5,+IR,110,1005,112,1017,154,1654,92,588,74,601,103,865,IR,AT1G16890,AT1G78870,AT1G16890-AT1G788704-5+IR,3676,376,2054,269,both,0.0286788802442857
AT1G04440-AT5G43320,3-4,3-4,+IR,9,242,13,256,9,427,2,535,1,462,5,651,IR,AT1G04440,AT5G43320,AT1G04440-AT5G433203-4+IR,925,31,1648,8,both,0.0286591445814747
AT1G18160-AT1G73660,12-13,12-13,+IR,6,127,7,181,19,286,5,320,6,246,14,408,IR,AT1G18160,AT1G73660,AT1G18160-AT1G7366012-13+IR,594,32,974,25,both,0.0282047027426904
AT1G15120-AT2G01090,4-5,3-4,+IR,2,2216,10,1983,7,5070,8,188,9,281,13,526,IR,AT1G15120,AT2G01090,AT1G15120-AT2G010904-5+IR,9269,19,995,30,both,0.0281009102042741
AT3G07780-AT5G48160,2-3,2-3,+IR,13,279,41,438,53,510,54,477,74,816,135,990,IR,AT3G07780,AT5G48160,AT3G07780-AT5G481602-3+IR,1227,107,2283,263,both,0.0279947351905816
AT1G03960-AT5G44090,7-8,7-8,+IR,2,70,3,44,1,50,1,242,1,228,5,324,IR,AT1G03960,AT5G44090,AT1G03960-AT5G440907-8+IR,164,6,794,7,both,0.0277692449468575
AT5G09220-AT5G63850,5-6,5-6,+IR,5,654,4,901,2,904,16,439,14,454,21,694,IR,AT5G09220,AT5G63850,AT5G09220-AT5G638505-6+IR,2459,11,1587,51,both,0.0276627427043591
AT1G54080-AT3G14100,10-11,10-11,+IR,1,508,1,386,2,750,6,349,13,356,19,563,IR,AT1G54080,AT3G14100,AT1G54080-AT3G1410010-11+IR,1644,4,1268,38,both,0.0275353642343442
AT1G18460-AT1G73920,5-6,5-6,+IR,12,486,17,392,26,705,24,469,52,771,59,928,IR,AT1G18460,AT1G73920,AT1G18460-AT1G739205-6+IR,1583,55,2168,135,both,0.027525216029166
AT2G17790-AT3G51310,17-18,17-18,+IR,3,184,13,167,26,313,11,268,11,247,12,434,IR,AT2G17790,AT3G51310,AT2G17790-AT3G5131017-18+IR,664,42,949,34,both,0.0274258255360747
AT4G17190-AT5G47770,3-4,3-4,+IR,4,130,3,130,18,219,5,407,10,357,20,637,IR,AT4G17190,AT5G47770,AT4G17190-AT5G477703-4+IR,479,25,1401,35,both,0.0272099112027049
AT2G23420-AT4G36940,13-14,13-14,+IR,2,311,5,331,5,533,11,265,6,244,18,431,IR,AT2G23420,AT4G36940,AT2G23420-AT4G3694013-14+IR,1175,12,940,35,both,0.0270212765957447
AT1G01820-AT2G45740,5-6,4-5,+IR,14,371,15,486,20,796,9,1865,3,1720,5,2897,IR,AT1G01820,AT2G45740,AT1G01820-AT2G457405-6+IR,1653,49,6482,17,both,0.0270204258691713
AT1G14510-AT2G02470,3-4,3-4,+IR,2,290,9,254,10,430,2,173,9,185,18,241,IR,AT1G14510,AT2G02470,AT1G14510-AT2G024703-4+IR,974,21,599,29,both,0.0268534484236218
AT3G10860-AT5G05370,1-2,1-2,+IR,9,1854,29,1653,39,3337,17,451,19,296,24,828,IR,AT3G10860,AT5G05370,AT3G10860-AT5G053701-2+IR,6844,77,1575,60,both,0.0268445075283182
AT1G18460-AT1G73920,8-9,8-9,+IR,11,357,20,287,33,462,17,563,66,747,98,827,IR,AT1G18460,AT1G73920,AT1G18460-AT1G739208-9+IR,1106,64,2137,181,both,0.0268319905632357
AT1G10740-AT1G23330,6-7,6-7,+IR,4,240,4,254,6,406,3,105,2,71,8,132,IR,AT1G10740,AT1G23330,AT1G10740-AT1G233306-7+IR,900,14,308,13,both,0.0266522366522367
AT5G07290-AT5G61960,9-10,9-10,+IR,11,166,6,138,14,269,3,282,9,201,12,389,IR,AT5G07290,AT5G61960,AT5G07290-AT5G619609-10+IR,573,31,872,24,both,0.0265782858606721
AT1G52280-AT3G16100,6-7,6-7,+IR,3,254,1,248,6,388,16,419,11,234,18,541,IR,AT1G52280,AT3G16100,AT1G52280-AT3G161006-7+IR,890,10,1194,45,both,0.0264524871548755
AT3G11270-AT5G05780,5-6,5-6,+IR,1,98,3,125,9,210,3,432,1,440,2,730,IR,AT3G11270,AT5G05780,AT3G11270-AT5G057805-6+IR,433,13,1602,6,both,0.0262777763361618
AT1G53730-AT3G14350,1-2,1-2,+IR,6,265,5,365,3,635,18,377,15,474,28,793,IR,AT1G53730,AT3G14350,AT1G53730-AT3G143501-2+IR,1265,14,1644,61,both,0.0260374291951569
AT3G11200-AT5G05610,3-4,3-4,+IR,14,355,19,465,20,758,22,344,24,325,27,557,IR,AT3G11200,AT5G05610,AT3G11200-AT5G056103-4+IR,1578,53,1226,73,both,0.0259564112583918
AT3G10770-AT5G05100,1-2,1-2,+IR,42,436,21,591,34,812,11,262,4,353,13,430,IR,AT3G10770,AT5G05100,AT3G10770-AT5G051001-2+IR,1839,97,1045,28,both,0.025951799266816
AT1G33990-AT4G09900,4-5,4-5,+IR,25,623,10,557,37,904,3,266,1,268,5,465,IR,AT1G33990,AT4G09900,AT1G33990-AT4G099004-5+IR,2084,72,999,9,both,0.0255399353288029
AT4G26760-AT5G55230,7-8,6-7,+IR,5,81,1,82,3,115,1,464,5,567,8,976,IR,AT4G26760,AT5G55230,AT4G26760-AT5G552307-8+IR,278,9,2007,14,both,0.0253985152685027
AT2G44680-AT3G60250,3-4,3-4,+IR,7,115,3,151,14,183,4,225,4,213,14,343,IR,AT2G44680,AT3G60250,AT2G44680-AT3G602503-4+IR,449,24,781,22,both,0.0252831017284106
AT2G19860-AT4G29130,1-2,1-2,+IR,15,192,14,136,14,257,19,415,15,312,31,618,IR,AT2G19860,AT4G29130,AT2G19860-AT4G291301-2+IR,585,43,1345,65,both,0.0251771359578051
AT3G23050-AT4G14550,1-2,1-2,+IR,5,1256,5,1781,3,2798,9,178,4,319,13,452,IR,AT3G23050,AT4G14550,AT3G23050-AT4G145501-2+IR,5835,13,949,26,both,0.0251693253982228
AT5G11060-AT5G25220,4-5,4-5,+IR,18,552,31,648,37,1088,7,426,5,449,10,875,IR,AT5G11060,AT5G25220,AT5G11060-AT5G252204-5+IR,2288,86,1750,22,both,0.025015984015984
AT1G04710-AT2G33150,11-12,11-12,+IR,5,176,1,126,10,209,1,897,13,1441,11,1536,IR,AT1G04710,AT2G33150,AT1G04710-AT2G3315011-12+IR,511,16,3874,25,both,0.024857876333467
AT3G06410-AT5G18550,6-7,6-7,+IR,3,157,1,122,1,240,1,107,4,114,7,127,IR,AT3G06410,AT5G18550,AT3G06410-AT5G185506-7+IR,519,5,348,12,both,0.0248488472526742
AT3G06310-AT5G18800,2-3,2-3,+IR,30,482,12,267,30,729,23,802,13,708,37,1517,IR,AT3G06310,AT5G18800,AT3G06310-AT5G188002-3+IR,1478,72,3027,73,both,0.0245981922731501
AT4G27680-AT5G53540,4-5,4-5,+IR,3,225,2,193,1,346,7,290,2,176,24,553,IR,AT4G27680,AT5G53540,AT4G27680-AT5G535404-5+IR,764,6,1019,33,both,0.024531287732044
AT4G17190-AT5G47770,5-6,6-7,+IR,2,141,4,168,11,253,1,475,6,554,5,878,IR,AT4G17190,AT5G47770,AT4G17190-AT5G477705-6+IR,562,17,1907,12,both,0.0239565041325553
AT1G14720-AT2G01850,2-3,2-3,+IR,4,524,6,438,9,824,63,1551,71,1864,59,2172,IR,AT1G14720,AT2G01850,AT1G14720-AT2G018502-3+IR,1786,19,5587,193,both,0.0239061803807471
AT1G18360-AT1G73480,6-7,6-7,+IR,35,429,7,343,71,725,16,564,45,956,59,800,IR,AT1G18360,AT1G73480,AT1G18360-AT1G734806-7+IR,1497,113,2320,120,both,0.0237601640061733
AT2G21520-AT4G39170,11-12,6-7,+IR,11,226,6,268,22,408,4,168,3,143,4,252,IR,AT2G21520,AT4G39170,AT2G21520-AT4G3917011-12+IR,902,39,563,11,both,0.0236990622772367
AT1G20090-AT1G75840,4-5,4-5,+IR,4,489,21,503,27,908,1,454,1,489,5,934,IR,AT1G20090,AT1G75840,AT1G20090-AT1G758404-5+IR,1900,52,1877,7,both,0.0236390656983428
AT3G01540-AT5G14610,7-8,9-10,+IR,2,607,1,686,1,1101,2,104,3,78,4,174,IR,AT3G01540,AT5G14610,AT3G01540-AT5G146107-8+IR,2394,4,356,9,both,0.0236100551002976
AT2G26190-AT4G33050,5-6,4-5,+IR,1,145,1,381,28,364,1,149,7,200,27,262,IR,AT2G26190,AT4G33050,AT2G26190-AT4G330505-6+IR,890,30,611,35,both,0.023575277220986
AT1G10940-AT1G60940,6-7,5-6,+IR,19,653,41,601,54,1034,52,586,52,548,52,993,IR,AT1G10940,AT1G60940,AT1G10940-AT1G609406-7+IR,2288,114,2127,156,both,0.0235175614230621
AT2G36410-AT3G52920,1-2,1-2,+IR,11,384,30,518,17,889,4,392,2,469,11,1036,IR,AT2G36410,AT3G52920,AT2G36410-AT3G529201-2+IR,1791,58,1897,17,both,0.0234226247502963
AT3G50500-AT5G66880,3-4,3-4,+IR,12,546,9,672,14,791,1,132,6,207,15,206,IR,AT3G50500,AT5G66880,AT3G50500-AT5G668803-4+IR,2009,35,545,22,both,0.0229453696896078
AT4G17190-AT5G47770,4-5,5-6,+IR,1,118,5,148,10,175,7,553,8,521,12,885,IR,AT4G17190,AT5G47770,AT4G17190-AT5G477704-5+IR,441,16,1959,27,both,0.0224986370249989
AT1G23820-AT1G70310,3-4,3-4,+IR,33,700,19,566,36,1172,12,973,15,952,26,1744,IR,AT1G23820,AT1G70310,AT1G23820-AT1G703103-4+IR,2438,88,3669,53,both,0.0216498070099772
AT1G10430-AT1G59830,4-5,4-5,+IR,11,188,4,149,13,250,11,319,3,410,21,608,IR,AT1G10430,AT1G59830,AT1G10430-AT1G598304-5+IR,587,28,1337,35,both,0.0215221598865471
AT1G03610-AT4G03420,4-5,4-5,+IR,30,442,76,1178,95,1002,9,220,20,298,26,479,IR,AT1G03610,AT4G03420,AT1G03610-AT4G034204-5+IR,2622,201,997,55,both,0.0214935424121334
AT1G12760-AT1G63170,1-2,1-2,+IR,5,204,5,258,10,299,17,225,5,169,13,341,IR,AT1G12760,AT1G63170,AT1G12760-AT1G631701-2+IR,761,20,735,35,both,0.0213378386834366
AT2G41880-AT3G57550,10-11,10-11,+IR,1,104,2,110,8,125,1,131,1,156,4,246,IR,AT2G41880,AT3G57550,AT2G41880-AT3G5755010-11+IR,339,11,533,6,both,0.0211913419338414
AT1G01820-AT2G45740,3-4,2-3,+IR,5,424,8,470,12,761,75,1802,50,1964,125,3141,IR,AT1G01820,AT2G45740,AT1G01820-AT2G457403-4+IR,1655,25,6907,250,both,0.0210894241447772
AT1G50140-AT3G19740,12-13,12-13,+IR,2,162,3,118,11,263,2,185,2,125,1,279,IR,AT1G50140,AT3G19740,AT1G50140-AT3G1974012-13+IR,543,16,589,5,both,0.0209769656720665
AT1G50370-AT3G19980,6-7,6-7,+IR,2,294,3,273,2,541,7,181,1,147,8,260,IR,AT1G50370,AT3G19980,AT1G50370-AT3G199806-7+IR,1108,7,588,16,both,0.0208931948230556
AT4G12460-AT4G22540,9-10,9-10,+IR,5,152,5,161,9,313,11,291,29,512,36,689,IR,AT4G12460,AT4G22540,AT4G12460-AT4G225409-10+IR,626,19,1492,76,both,0.0205869001019281
AT1G49600-AT3G19130,4-5,4-5,+IR,1,457,7,277,19,822,2,234,6,149,18,303,IR,AT1G49600,AT3G19130,AT1G49600-AT3G191304-5+IR,1556,27,686,26,both,0.0205486895455942
AT2G14880-AT4G34290,1-2,1-2,+IR,19,1401,14,806,32,2198,75,1784,27,1227,121,3321,IR,AT2G14880,AT4G34290,AT2G14880-AT4G342901-2+IR,4405,65,6332,223,both,0.0204619814817338
AT1G07140-AT2G30060,3-4,3-4,+IR,31,1157,20,917,60,1868,2,700,7,625,11,1269,IR,AT1G07140,AT2G30060,AT1G07140-AT2G300603-4+IR,3942,111,2594,20,both,0.0204481950502799
AT1G45050-AT5G42990,3-4,3-4,+IR,9,142,4,134,6,225,3,200,5,234,7,415,IR,AT1G45050,AT5G42990,AT1G45050-AT5G429903-4+IR,501,19,849,15,both,0.0202563071736386
AT4G26430-AT5G56280,8-9,8-9,+IR,2,77,5,61,2,129,2,285,4,256,8,482,IR,AT4G26430,AT5G56280,AT4G26430-AT5G562808-9+IR,267,9,1023,14,both,0.0200226256768482
AT1G22840-AT4G10040,1-2,1-2,+IR,43,1168,28,882,47,2158,4,414,2,292,6,779,IR,AT1G22840,AT4G10040,AT1G22840-AT4G100401-2+IR,4208,118,1485,12,both,0.019961017014249
AT4G26610-AT5G55910,2-3,2-3,+IR,5,187,15,361,21,388,7,406,5,403,25,729,IR,AT4G26610,AT5G55910,AT4G26610-AT5G559102-3+IR,936,41,1538,37,both,0.0197462016382693
AT2G41740-AT3G57410,7-8,8-9,+IR,3,257,1,321,4,493,13,269,7,350,10,493,IR,AT2G41740,AT3G57410,AT2G41740-AT3G574107-8+IR,1071,8,1112,30,both,0.019508762737709
AT2G47690-AT3G62790,1-2,1-2,+IR,52,728,28,676,46,1485,23,1119,31,1090,55,2257,IR,AT2G47690,AT3G62790,AT2G47690-AT3G627901-2+IR,2889,126,4466,109,both,0.0192070793102053
AT2G36390-AT5G03650,12-13,12-13,+IR,4,264,9,325,8,457,1,968,1,781,1,1381,IR,AT2G36390,AT5G03650,AT2G36390-AT5G0365012-13+IR,1046,21,3130,3,both,0.0191180153818899
AT1G52730-AT3G15610,7-8,6-7,+IR,4,422,14,324,26,660,3,185,3,224,3,324,IR,AT1G52730,AT3G15610,AT1G52730-AT3G156107-8+IR,1406,44,733,9,both,0.0190161440251194
AT3G07010-AT5G48900,3-4,3-4,+IR,1,419,5,530,15,883,20,315,6,295,10,583,IR,AT3G07010,AT5G48900,AT3G07010-AT5G489003-4+IR,1832,21,1193,36,both,0.0187131447270651
AT3G09980-AT5G03660,1-2,1-2,+IR,18,752,20,958,28,1729,1,746,1,874,1,1531,IR,AT3G09980,AT5G03660,AT3G09980-AT5G036601-2+IR,3439,66,3151,3,both,0.0182395467673481
AT2G21380-AT4G39050,12-13,11-12,+IR,2,340,4,448,11,640,12,271,8,233,7,396,IR,AT2G21380,AT4G39050,AT2G21380-AT4G3905012-13+IR,1428,17,900,27,both,0.0180952380952381
AT1G03930-AT5G44100,9-10,9-10,+IR,15,385,4,268,21,557,8,364,5,379,7,581,IR,AT1G03930,AT5G44100,AT1G03930-AT5G441009-10+IR,1210,40,1324,20,both,0.0179521110584005
AT4G26710-AT5G55290,3-4,2-3,+IR,6,1751,10,1860,20,3393,15,257,3,310,6,492,IR,AT4G26710,AT5G55290,AT4G26710-AT5G552903-4+IR,7004,36,1059,24,both,0.0175229694727254
AT3G48100-AT5G62920,2-3,2-3,+IR,4,258,2,153,2,381,17,430,2,79,10,549,IR,AT3G48100,AT5G62920,AT3G48100-AT5G629202-3+IR,792,8,1058,29,both,0.0173091978384984
AT2G42380-AT3G58120,1-2,1-2,+IR,19,380,14,288,20,852,17,502,25,824,8,1519,IR,AT2G42380,AT3G58120,AT2G42380-AT3G581201-2+IR,1520,53,2845,50,both,0.0172937286097493
AT1G22780-AT1G34030,3-4,3-4,+IR,45,2182,20,1420,79,3683,10,2392,2,1380,9,4185,IR,AT1G22780,AT1G34030,AT1G22780-AT1G340303-4+IR,7285,144,7957,21,both,0.0171274581658846
AT2G36250-AT3G52750,4-5,4-5,+IR,5,937,2,829,20,1565,8,713,13,494,36,1052,IR,AT2G36250,AT3G52750,AT2G36250-AT3G527504-5+IR,3331,27,2259,57,both,0.0171267297466792
AT1G12270-AT1G62740,6-7,6-7,+IR,10,277,2,262,14,461,3,184,3,203,1,391,IR,AT1G12270,AT1G62740,AT1G12270-AT1G627406-7+IR,1000,26,778,7,both,0.0170025706940874
AT2G25070-AT4G31860,7-8,8-9,+IR,2,437,2,512,2,674,4,181,3,179,5,225,IR,AT2G25070,AT4G31860,AT2G25070-AT4G318607-8+IR,1623,6,585,12,both,0.0168159628418408
AT1G06390-AT2G30980,10-11,10-11,+IR,2,322,2,303,5,484,9,463,7,389,24,757,IR,AT1G06390,AT2G30980,AT1G06390-AT2G3098010-11+IR,1109,9,1609,40,both,0.0167447422943867
AT1G06070-AT2G31370,2-3,2-3,+IR,4,115,4,136,3,218,3,376,1,280,5,614,IR,AT1G06070,AT2G31370,AT1G06070-AT2G313702-3+IR,469,11,1270,9,both,0.0163675436092876
AT2G24360-AT4G31170,2-3,3-4,+IR,33,447,7,478,22,788,7,421,6,451,20,790,IR,AT2G24360,AT4G31170,AT2G24360-AT4G311702-3+IR,1713,62,1662,33,both,0.0163382163578159
AT3G05840-AT5G26751,10-11,11-12,+IR,7,925,7,979,14,1416,8,300,10,368,11,521,IR,AT3G05840,AT5G26751,AT3G05840-AT5G2675110-11+IR,3320,28,1189,29,both,0.01595650896268
AT2G41140-AT3G56760,1-2,1-2,+IR,6,266,2,230,5,407,7,115,2,135,8,311,IR,AT2G41140,AT3G56760,AT2G41140-AT3G567601-2+IR,903,13,561,17,both,0.0159065740461089
AT1G23820-AT1G70310,5-6,5-6,+IR,6,602,3,532,15,973,19,662,17,647,32,1198,IR,AT1G23820,AT1G70310,AT1G23820-AT1G703105-6+IR,2107,24,2507,68,both,0.0157334498998438
AT2G22190-AT4G39770,6-7,6-7,+IR,14,307,1,162,18,517,3,208,2,248,11,441,IR,AT2G22190,AT4G39770,AT2G22190-AT4G397706-7+IR,986,33,897,16,both,0.0156313246091886
AT2G36250-AT3G52750,6-7,6-7,+IR,2,759,3,624,10,1272,19,610,9,390,12,880,IR,AT2G36250,AT3G52750,AT2G36250-AT3G527506-7+IR,2655,15,1880,40,both,0.0156268782305566
