pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT2G22360-AT4G39960,7-8,7-8,+IR,5,670,1,274,11,925,9,672,5,356,4,1144,IR,AT2G22360,AT4G39960,AT2G22360-AT4G399607-8+IR,1869,17,2172,18,both,0.000808480323037403
AT1G04340-AT5G43460,1-2,1-2,+IR,4,198,2,189,8,401,7,429,10,673,24,1107,IR,AT1G04340,AT5G43460,AT1G04340-AT5G434601-2+IR,788,14,2209,41,both,0.000793937123856489
AT1G80230-AT3G15640,2-3,2-3,+IR,2,485,1,395,3,797,1,882,4,613,3,1377,IR,AT1G80230,AT3G15640,AT1G80230-AT3G156402-3+IR,1677,6,2872,8,both,0.000792302210971642
AT3G05830-AT5G26770,2-3,2-3,+IR,4,72,3,68,11,102,2,26,1,72,10,75,IR,AT3G05830,AT5G26770,AT3G05830-AT5G267702-3+IR,242,18,173,13,both,0.000764343381264035
AT1G18800-AT1G74560,1-2,1-2,+IR,1,387,2,263,3,688,5,1359,1,921,12,2550,IR,AT1G18800,AT1G74560,AT1G18800-AT1G745601-2+IR,1338,6,4830,18,both,0.000757596858201265
AT3G09830-AT5G03320,4-5,4-5,+IR,2,76,3,99,8,95,4,74,2,78,7,122,IR,AT3G09830,AT5G03320,AT3G09830-AT5G033204-5+IR,270,13,274,13,both,0.000702892673695596
AT3G03120-AT5G17060,3-4,3-4,+IR,2,86,1,101,4,183,3,131,1,81,3,145,IR,AT3G03120,AT5G17060,AT3G03120-AT5G170603-4+IR,370,7,357,7,both,0.000688924218335982
AT2G41560-AT3G57330,3-4,3-4,+IR,7,680,9,874,16,1205,3,242,3,221,3,353,IR,AT2G41560,AT3G57330,AT2G41560-AT3G573303-4+IR,2759,32,816,9,both,0.000568993454576465
AT1G18800-AT1G74560,9-10,9-10,+IR,2,444,1,273,4,802,5,1470,4,1125,14,3063,IR,AT1G18800,AT1G74560,AT1G18800-AT1G745609-10+IR,1519,7,5658,23,both,0.000543254280469072
AT2G20630-AT4G28400,2-3,2-3,+IR,5,1297,1,1482,4,2437,1,289,1,459,1,475,IR,AT2G20630,AT4G28400,AT2G20630-AT4G284002-3+IR,5216,10,1223,3,both,0.000535806550321296
AT3G27280-AT5G40770,1-2,1-2,+IR,1,179,1,169,1,445,7,932,3,635,1,1774,IR,AT3G27280,AT5G40770,AT3G27280-AT5G407701-2+IR,793,3,3341,11,both,0.000490674726816846
AT3G47550-AT5G62460,5-6,5-6,+IR,1,141,8,204,8,219,3,164,7,190,8,253,IR,AT3G47550,AT5G62460,AT3G47550-AT5G624605-6+IR,564,17,607,18,both,0.000487807727809129
AT1G14400-AT2G02760,5-6,5-6,+IR,7,913,6,1128,14,1728,3,713,3,915,13,1213,IR,AT1G14400,AT2G02760,AT1G14400-AT2G027605-6+IR,3769,27,2841,19,both,0.000475917909390497
AT1G48240-AT3G17440,3-4,3-4,+IR,12,217,11,137,15,272,10,185,8,144,19,276,IR,AT1G48240,AT3G17440,AT1G48240-AT3G174403-4+IR,626,38,605,37,both,0.000454149394027409
AT2G20140-AT4G29040,2-3,2-3,+IR,8,361,2,293,4,588,17,852,9,957,13,1520,IR,AT2G20140,AT4G29040,AT2G20140-AT4G290402-3+IR,1242,14,3329,39,both,0.000443088091814044
AT3G05010-AT5G27210,1-2,1-2,+IR,11,115,5,145,12,170,4,55,5,47,2,68,IR,AT3G05010,AT5G27210,AT3G05010-AT5G272101-2+IR,430,28,170,11,both,0.000410396716826258
AT1G66900-AT5G38220,3-4,3-4,+IR,12,238,6,258,15,309,11,116,1,101,6,226,IR,AT1G66900,AT5G38220,AT1G66900-AT5G382203-4+IR,805,33,443,18,both,0.000361734643803541
AT4G17190-AT5G47770,6-7,7-8,+IR,1,152,2,135,2,221,3,409,6,493,8,802,IR,AT4G17190,AT5G47770,AT4G17190-AT5G477706-7+IR,508,5,1704,17,both,0.000134006136556874
AT2G42500-AT3G58500,5-6,5-6,+IR,5,598,2,591,3,964,3,756,5,779,5,1191,IR,AT2G42500,AT3G58500,AT2G42500-AT3G585005-6+IR,2153,10,2726,13,both,0.000124210310375837
AT1G15750-AT1G80490,12-13,13-14,+IR,1,228,2,257,8,323,4,139,2,190,2,264,IR,AT1G15750,AT1G80490,AT1G15750-AT1G8049012-13+IR,808,11,593,8,both,0.000123136259663066
AT4G19640-AT5G45130,6-7,6-7,+IR,1,424,3,453,6,688,1,366,1,389,7,631,IR,AT4G19640,AT5G45130,AT4G19640-AT5G451306-7+IR,1565,10,1386,9,both,0.000103730135679018
AT4G19410-AT5G45280,2-3,2-3,+IR,57,558,36,648,86,1375,24,301,28,378,40,646,IR,AT4G19410,AT5G45280,AT4G19410-AT5G452802-3+IR,2581,179,1325,92,both,8.09982966964579e-05
AT1G54080-AT3G14100,9-10,9-10,+IR,7,352,1,289,3,530,4,262,1,297,5,514,IR,AT1G54080,AT3G14100,AT1G54080-AT3G141009-10+IR,1171,11,1073,10,both,7.40161227808095e-05
AT1G54080-AT3G14100,11-12,11-12,+IR,12,551,9,416,27,863,5,338,10,344,16,497,IR,AT1G54080,AT3G14100,AT1G54080-AT3G1410011-12+IR,1830,48,1179,31,both,6.39608448393322e-05
AT1G64090-AT5G41600,5-6,4-5,+IR,9,649,6,632,15,1244,2,445,7,508,11,733,IR,AT1G64090,AT5G41600,AT1G64090-AT5G416005-6+IR,2525,30,1686,20,both,1.87919147786667e-05
AT1G13320-AT1G25490,5-6,5-6,+IR,2,346,1,280,5,518,5,436,2,505,6,923,IR,AT1G13320,AT1G25490,AT1G13320-AT1G254905-6+IR,1144,8,1864,13,both,1.8758065968366e-05
AT1G66260-AT5G37720,2-3,2-3,+ALTD,8,1413,8,1455,9,2381,5,505,1,509,3,877,ALTD,AT1G66260,AT5G37720,AT1G66260-AT5G377202-3+ALTD,5249,25,1891,9,both,3.42539623019063e-06
